statement_no,debate,night,speaker,speaker_type,timestamp,statement
318,2,1,Klobuchar,candidate,11:04,"Do I think that we’re going to vote to give free college to the wealthiest kids? No, I don’t think we’re going to do that. So that’s what I’m talking about. But what I don’t like about this argument right now, what I don’t like about it at all, is that we are more worried about winning an argument than winning an election, and I think how we win in an election is to bring everyone with us. And yes, I have one in a state, every single time statewide, I have won those congressional districts that Donald Trump won by over 20 points. He just targeted Minnesota last week, and I’ve done it by getting out there and talking to people, by knowing rural issues and farm issues."
319,2,1,Tapper,proctor,11:44,"Thank you, Senator Klobuchar."
320,2,1,Klobuchar,candidate,11:44,And bringing metro people with me in the state that had the highest voter turnout in the country. That’s what we want.
321,2,1,Tapper,proctor,11:49,"I want to bring Congressman O’Rourke. Congressman O’Rourke, please respond."
322,2,1,O'Rourke,candidate,11:53,"I think a big part of leadership and showing our commitment to the American people is delivering on our commitments. As a member of Congress, when I learned that the El Paso VA had the worst wait times for mental health care in the country, meaning that care delayed functionally became care denied, and was related to the suicide epidemic, we made it our priority and we turned around the VA in El Paso. We took that lesson nationally, and I worked with Republican and Democratic colleagues to expand mental health care to veterans, and we got it signed into law by the one person with whom I agree on almost nothing, Donald Trump. To show that, at the end of the day, we will put the American people first before party, before any other concern."
323,2,1,Bash,proctor,12:33,"Thank you, Congressman O’Rourke. We’ve been asking voters to weigh in on what they’d most like to hear Democrats debate. Among the topics they told us they’re most interested in, the climate crisis. Congressman Delaney, I’ll start with you. You say the Green New Deal is about as realistic as Trump saying Mexico was going to pay for the wall. But scientists say we need, essentially, to eliminate fossil fuel pollution by 2050 to avoid the most catastrophic consequences. Why isn’t this sweeping plan to fight the climate crisis…"
324,2,1,Bash,proctor,13:03,… why isn’t this sweeping plan to fight the climate crisis realistic?
325,2,1,Delaney,candidate,13:04,"Well first of all, because it ties its progress to other things that are completely unrelated to climate. Like universal healthcare, guaranteed government jobs and universal basic income. So that only makes it harder to do."
326,2,1,Delaney,candidate,13:15,"My plan, which gets us to net zero by 2050, which we absolutely have to do for our kids and our grandkids, will get us there. I put a price on carbon, take all the money, give it back to the American people in a dividend. That was introduced by me on a bipartisan basis. It’s the only significant bipartisan climate bill in the Congress. I’m going to increase the Department of Energy research budget by five-fold because we fundamentally have to innovate our way out of this problem. I’m going to create a market for something called direct air capture, which are machines that actually take carbon out of the atmosphere because I don’t think we’ll get to net zero by 2050 unless we have those things. I’m going to increase investment in renewables, and I’m going to create something called the Climate Corp. That is a plan that’s realistic. It’s a bet on the US private innovation economy and creates the incentives to get us to-"
327,2,1,Bash,proctor,14:06,Thank you.
328,2,1,Delaney,candidate,14:06,… net zero by 2050 for our kids.
329,2,1,Bash,proctor,14:08,"Thank you. Thank you, Congressman. Senator Warren, you’re a co-sponsor of the Green New Deal. Your response to Congressman Delaney?"
330,2,1,Warren,candidate,14:13,"So climate crisis is the existential crisis for our world. It puts every living thing on this planet at risk. I have a plan for a green industrial policy that takes advantage of the fact that we do what we do best, and that is innovate and create. So I’ve proposed putting $2 trillion in so we do the research. We then say anyone in the world can use it so long as you build it right here in America. That will produce about 1.2 million manufacturing jobs right here in Michigan, right here in Ohio, right here in the industrial Midwest."
331,2,1,Warren,candidate,14:50,"And the second thing we will do is we will then sell those products all around the world. Right now, for every $1, the United States-"
332,2,1,Bash,proctor,14:59,Thank you.
333,2,1,Warren,candidate,14:59,… spends trying to market around the world-
334,2,1,Bash,proctor,15:01,"Thank you, Senator Warren."
335,2,1,Warren,candidate,15:02,… China’s spending $100.
336,2,1,Bash,proctor,15:04,"Thank you, Senator Warren. Governor Hickenlooper, you take issue with the Green New Deal. Please respond."
337,2,1,Hickenlooper,candidate,15:08,"Well, I think the guarantee for a public job, for everyone who wants one, is a classic part of the problem. It’s a distraction. I share the urgency of every one up here. We have to recognize, I mean, everyone’s got good ideas. What we do in this country is no better than just a best practice, right? It’s what we do here is a best practice at a template, but it’s got to be done all over the world. So we’ve got to be building bridges right now with people like China who were cheating on international agreements and stealing intellectual property. We need to work on that, but not with the tariff system. We need every country working together if we’re going to really deal with climate change in a realistic way."
338,2,1,Bash,proctor,15:47,"Thank you. Senator Warren, your response?"
339,2,1,Warren,candidate,15:49,"Look, I put a real policy on the table. To create 1.2 million new jobs in green manufacturing. There’s going to be up $23 trillion worldwide market for this. This could revitalize huge cities across this country, and no one wants to talk about. What you want to do instead is find the Republican talking point of a made-up piece of some other part and say, “Oh, we don’t really have to do anything.” That’s the problem we’ve got in Washington right now. It continues-"
340,2,1,Bash,proctor,16:22,Thank you.
341,2,1,Warren,candidate,16:23,"… to be a Washington that works great for oil companies, just not for people worried about climate change."
342,2,1,Bash,proctor,16:28,"Thank you, Senator Warren. Congressman Ryan?"
343,2,1,Ryan,candidate,16:30,Yeah.
344,2,1,Bash,proctor,16:30,"We are here in Michigan where there are about 180,000 workers in auto manufacturing. Your state of Ohio has around 96,000 workers in that industry. Senator Sanders is co-sponsoring a bill that would eliminate new gas power car sales by 2040. Given the number of auto manufacturing workers in your state, how concerned are you about Senator Sanders’ plan?"
345,2,1,Ryan,candidate,16:53,"Well, if we get our act together, we won’t have to worry about it. My plan is to create a chief manufacturing officer so we could actually start making things in the United States again, that would pull the government, the Department of Energy, Department of Transportation, work with the private sector, work with investors, emerging tech companies to dominate the electric vehicle market. China dominates it now 50 to 60%. I want us to dominate the battery market and make those here in the United States and cut the workers in on the deal. The charging stations, solar panels, same thing. China dominates 60% of the solar panel market."
346,2,1,Ryan,candidate,17:25,"So this person will work in the White House, report directly to me, and we’re going to start making things again. But you cannot get there on climate unless we talk about agriculture. We need to convert our industrial agriculture system, over to a sustainable and regenerative agriculture system-"
347,2,1,Female,Other,17:42,I agree.
348,2,1,Ryan,candidate,17:42,"… that actually sequesters carbon into the soil. And you can go ask Gabe Brown and Allen Williams who actually make money off of regenerative agriculture, so we can move away from all the subsidies that we’re giving to farmers. They haven’t made a profit in five years, and we could start getting good food into our schools and into our communities. That’s going to drive healthcare down. That’s another part of the healthcare conversation-"
349,2,1,Bash,proctor,18:07,Thank you.
350,2,1,Ryan,candidate,18:07,… that we didn’t even have. How do we start-
351,2,1,Bash,proctor,18:09,"Thank you, Congressman Ryan."
352,2,1,Ryan,candidate,18:10,… talking about health instead of just disease care?
353,2,1,Bash,proctor,18:12,"Thank you. Senator Sanders, your response?"
354,2,1,Sanders,candidate,18:14,"I get a little bit tired of Democrats afraid of big ideas. Republicans are not afraid of big ideas. They could give $1 trillion in tax breaks to billionaires and profitable corporations. They could bail out the crooks on Wall Street. So please don’t tell me that we cannot take on the fossil fuel industry, and nothing happens unless we do that."
355,2,1,Sanders,candidate,18:41,"Here is the bottom line. We got to ask ourselves a simple question. What do you do with an industry that knowingly, for billions of dollars in short-term profits, is destroying this planet? I say that it’s criminal activity-"
356,2,1,Bash,proctor,18:57,Thank you.
357,2,1,Sanders,candidate,18:58,… that cannot be allowed to continue.
358,2,1,Bash,proctor,18:59,"Thank you, Senator Sanders. Congressman, your response?"
359,2,1,Ryan,candidate,19:01,"Well, yeah, I would just say … I didn’t say we couldn’t get there until 2040, Bernie. You don’t have to yell. I mean, all I’m saying is, all I’m saying is we have to invent our way out of this thing, and if we’re waiting for 2040 for a ban to come in on gasoline vehicles, we’re screwed. So we better get busy now, and that’s why I’m saying get a chief manufacturing officer, align the environmental incentives with the financial incentives and make sure that people can actually make money off of the new technologies that are moving forward. And then here’s what I’ll do as President."
360,2,1,Bash,proctor,19:36,"Thank you, Congressman."
361,2,1,Ryan,candidate,19:37,"Cut the worker in on the deal. Make sure these are union jobs, and I will double union membership to make sure that these new jobs pay what the old fossil fuel jobs pay."
362,2,1,Bash,proctor,19:45,"Senator Sanders, your response?"
363,2,1,Sanders,candidate,19:47,"Look, on this issue, my friends, there is no choice. We have got to be super aggressive, if we love our children and if we want to leave them a planet that is healthy and is habitable. So I don’t disagree with Tim. What that means is we got to A, take on the fossil fuel industry. B, it means we have to transform our energy system away from fossil fuel to energy efficiency and sustainable energy and a hell of a lot of good union jobs as we do that. We’ve got to transform our transportation system-"
364,2,1,Bash,proctor,20:26,"Thank you, Senator."
365,2,1,Sanders,candidate,20:26,And we have to lead the world-
366,2,1,Bash,proctor,20:27,"Thank you, Senator Sanders."
367,2,1,Sanders,candidate,20:29,… because this is not just an American issue.
368,2,1,Bash,proctor,20:30,"Governor Bullock, your response?"
369,2,1,Bullock,candidate,20:33,"All of us agree that we have to address climate change. No one on this stage is talking about though, the Republicans won’t even acknowledge that climate change is real, Dana. And that’s because of the corrupting influence of money. That has been the fight of my career."
370,2,1,Bullock,candidate,20:50,"And second of which, as we transition to this clean energy economy, you’ve got to recognize there are folks that have spent their whole life powering our country, and far too often, Democrats sound like they’re part of the problem. We got to make sure to aid in those transitions as we get to a carbon neutral world, which I think we can do by 2040."
371,2,1,Bash,proctor,21:12,"Thank you, Governor. Just to clarify, who is part of the problem?"
372,2,1,Bullock,candidate,21:16,"Who? Oh no. I think Democrats, often when they’re saying, “Oh, these fossil fuel industries, these workers, those coal miner workers.” Look, the world’s changing. We got to make it change. But I think Democrats often sound like the people that, as Congressman Ryan would say, shower at the end of the day, that they’re part of the problem. And far too many communities are being left behind as we make this transition."
373,2,1,Bash,proctor,21:40,Thank you.
374,2,1,Bullock,candidate,21:40,"Look, we’re having this discussion, and we can talk about competing plans-"
375,2,1,Bash,proctor,21:45,"Thank you, Governor. I want to get Senator Sanders a chance to respond."
376,2,1,Sanders,candidate,21:47,"Look, Steve, ain’t nobody in the Congress who’s more strongly pro worker than I am. So when I talk about taking on the fossil fuel industry, what I am also talking about is a just transition. All right? We can create, and what the Green New Deal is about, it’s a bold idea. We can create millions of good paying jobs. We can rebuild communities in rural America that have been devastated. So we are not anti-worker. We are going to provide, make sure that those workers have a transition. New jobs, healthcare and education."
377,2,1,Bash,proctor,22:20,"Thank you, Senator."
378,2,1,Bullock,candidate,22:21,And look-
379,2,1,Bash,proctor,22:22,"Governor Bullock, your response?"
380,2,1,Bullock,candidate,22:23,"And look, Bernie. I was a union-side labor lawyer. I fought day after day, and I know, but we set this up as a false choice far too often. Are we going to actually address climate change? Fire seasons are 80 days longer in the west now. Or are we going to give people a better shot at a better life? You can do both."
381,2,1,Sanders,candidate,22:45,Yes.
382,2,1,Bullock,candidate,22:45,"But let’s actually have the scientists drive this. Let’s not just talk about plans that are written for press releases that will go nowhere else, if we can’t even get a Republican-"
383,2,1,Bash,proctor,22:57,"Thank you, Governor Bullock."
384,2,1,Bullock,candidate,22:57,… to acknowledge that the climate’s changing.
385,2,1,Bash,proctor,22:59,"Congressman O’Rourke, your response?"
386,2,1,O'Rourke,candidate,23:00,"I’ve listened to scientists on this, and they’re very clear. We don’t have more than 10 years to get this right, and we won’t meet that challenge with half steps or half measures or only half the country. We’ve got to bring everyone in. The people of Detroit and those that I listened to in Flint last week, they want the challenge, they want those jobs, they want to create the future for this country and the world. Those community college students that I met in Tucumcari, New Mexico understand that wind and solar jobs are the fastest growing jobs in the country, and those farmers in Iowa say, “Pay me for the environmental services, the planting cover crops and keeping more land in conservation easements.” That’s how we meet the challenge. We do it with everyone in this country. We bring everyone into the solution."
387,2,1,Bash,proctor,23:42,"Thank you, Congressman. Mayor Buttigieg, your response?"
388,2,1,Buttigieg,candidate,23:44,"We have all put out highly similar visions on climate. It is all theoretical. We will deal with climate if and only if we win the presidency, if and only if we beat Donald Trump. Nominate me and you get to see the President of the United States stand next to an American war veteran and explain why he chose to pretend to be disabled when it was his chance to serve. Nominate me and we will have a different conversation with American voters about why the President of the United States thinks you’re a sucker. When the problem in your life is your paycheck is not going up nearly as fast as the cost of housing or the cost of education-"
389,2,1,Bash,proctor,24:24,Thank you.
390,2,1,Buttigieg,candidate,24:24,… or the cost of prescription drugs. And he has done nothing about it except a tax cut for the corporations.
391,2,1,Bash,proctor,24:28,"Thank you, Mayor Buttigieg. Senator Klobuchar, I want to ask you about something that CNN heard from a Michigan Democratic primary voter. We’ve been reaching out and getting their questions. Kimber from Birmingham, Michigan has this question. What is your plan to address infrastructure including the water issue so another Flint, Michigan does not happen again?"
392,2,1,Klobuchar,candidate,24:48,"Thank you, Dana. And I was just in Flint, and they are still drinking bottled water in that town, and that is outrageous. So my plan, and I am the first one that came out with an infrastructure plan, and I did that because this is a bread and butter issue. It’s a bread and butter issue for people that are caught in traffic jams. I think the governor here in Michigan smartly ran on the slogan, “Fix the damn roads.” And it is an issue for union jobs."
393,2,1,Klobuchar,candidate,25:14,"And so I think what we need to do is not have a president that’s promised he was going to do that on election night, if anyone remembers, and then he hasn’t followed through. He has done nothing. He blew up a meeting at the White House."
394,2,1,Klobuchar,candidate,25:26,"I would put $1 trillion into this, and I would pay for it by, first of all, changing the capital gains rate, by doing something when it comes to that regressive tax bill that left everyone behind but really made his Mar-a-Lago friends richer, as he promised. And I would take that money and put it into rural broadband and green infrastructure so you won’t have what you just saw in Detroit with the Jefferson Chalmers neighborhood, the African neighborhood that was African-American neighborhood that was most hit when you had those recent rainstorms."
395,2,1,Klobuchar,candidate,25:56,And I truly believe that if we’re going to move on infrastructure-
396,2,1,Bash,proctor,25:59,Thank you.
397,2,1,Klobuchar,candidate,25:59,"… and climate change, you need a-"
398,2,1,Male,Other,26:00,Dana?
399,2,1,Klobuchar,candidate,26:01,… voice from the heartland.
400,2,1,Bash,proctor,26:02,"Thank you, Senator Klobuchar. Ms.-"
401,2,1,Klobuchar,candidate,26:03,That you need a voice from the heartland.
402,2,1,Bash,proctor,26:03,"Thank you, Senator Klobuchar. Ms. Williamson, what’s your response on the Flint water crisis?"
403,2,1,Williamson,candidate,26:06,"My response on the Flint water crisis is that Flint is just the tip of the iceberg. I was recently in Denmark, South Carolina where it is… There is a lot of talk about it being the next Flint. We have an administration that has gutted the Clean Water Act. We have communities, particularly communities of color and disadvantaged communities, all over this country who are suffering from environmental injustice. I assure you, I lived in Grosse Pointe. What happened in Flint would not have happened in Grosse Pointe. This is part of the dark underbelly of American society. The racism, the bigotry, and the entire conversation that we’re having here tonight. If you think any of this wonkiness is is going to deal with this dark psychic force of the collectivized hatred that this president is bringing up in this country, then I’m afraid that the Democrats are going to see some very dark days. We need to say it like it is. It’s bigger than Flint. It’s all over this country. It’s particularly people of color. It’s particularly people who do not have the money to fight back. And if the Democrats don’t start saying it then why would those people feel that they’re there for us? And if those people don’t feel it they won’t vote for us and Donald Trump will win."
404,2,1,Lemon,proctor,27:10,Thank you very much Ms. Williamson.
405,2,1,Williamson,candidate,27:13,Thank you.
406,2,1,Lemon,proctor,27:13,"We want to turn now to the issue of race in America. Congressman O’Rourke, President Trump is pursuing a re-election strategy based, in part, on racial division. How do you convince primary voters that you’d be the best nominee to take on President Trump and heal the racial divide in America?"
407,2,1,O'Rourke,candidate,27:30,"We’ll call his racism out for what it is. And also talk about its consequences. It doesn’t just offend our sensibilities to hear him say, “Send her back.” About a member of Congress because she’s a woman of color, because she’s a Muslim American. It doesn’t just offend our sensibilities when he calls Mexican immigrants rapists and criminals or seeks to ban all Muslims from the shores of a country that is comprised of people from the world over, from every tradition of faith. It is also changing this country. Hate crimes are on the rise every single one of the last three years. On the day that he signed his executive order attempting to ban Muslim travel, the mosque in Victoria, Texas was burned to the ground. So we must not only stand up against Donald Trump and defeat him in this next election. But we must also ensure that we don’t just tolerate or respect our differences, but we embrace them. That’s what we’ve learned in El Paso, Texas, my hometown, one of the safest cities in the United States of America. Not despite, but because it’s a city of immigrants and asylum seekers and refugees. We will show that our diversity-"
408,2,1,Lemon,proctor,28:37,Thank you.
409,2,1,O'Rourke,candidate,28:38,"… Is our strength, in my administration."
410,2,1,Lemon,proctor,28:39,"Congressman O’Rourke, thank you very much. Governor Hickenlooper, why are you the best nominee to heal the racial divide in America? Please respond."
411,2,1,Hickenlooper,candidate,28:46,"Well, the core value behind this entire country’s history is working towards a more perfect union, that all people are created equal. And we fall and fall away from that. I think the job is incumbent on any one of us to make the convincing case that we can deliver an urban agenda that represents progress in schools. In Colorado, when I was mayor, we got to universal pre-K for every kid in the urban city. We did major police reform, 10 years before Ferguson. Why is it now that five years after Ferguson we still don’t have anything? How do we get affordable housing? We created a scholarship fund for every kid. You’ve got to deliver a vision like that for the whole country."
412,2,1,Lemon,proctor,29:26,"Thank you, governor."
413,2,1,Warren,candidate,29:27,Wait.
414,2,1,Lemon,proctor,29:28,"Senator Warren, I’m coming to you now. Last week the FBI Director, Christopher Wray, said that the majority of domestic terrorism cases this year had been motivated by white supremacy. In fact, the alleged shooter in this weekend’s attack in Gilroy, California referenced a well-known white supremacist book on social media. How are you going to combat the rise of white supremacy?"
415,2,1,Warren,candidate,29:47,"We need to call out white supremacy for what it is, domestic terrorism. And it poses a threat to the United States of America. We live in a country now where the president is advancing environmental racism, economic racism, criminal justice racism, health care racism. The way we do better is to fight back and show something better. So I have a plan, for example, on education that says we have to build a better education system for all our kids. But we’ve got to acknowledge what’s happened on race. So my plan has universal tuition-free college for all of our kids, but also increases the Pell grants and levels the playing field by putting $50 billion into historically black colleges and universities. It cancels student loan debt for 95% of the kids with student loan debt and helps close the black-white wealth gap in America."
416,2,1,Lemon,proctor,30:49,"Thank you senator, very much. Mayor Buttigieg, you have been criticized for your handling of racial issues in your home city of South Bend, from diversity in the police force to housing policy. Given your record, how can you convince African-Americans that you should be the Democratic nominee?"
417,2,1,Buttigieg,candidate,31:05,"As an urban mayor serving a diverse community, the racial divide lives within me. I’m not saying that I became mayor and racism or crime or poverty ended on my watch. But in our city we have come together repeatedly to tackle challenges like the fact that far too many people were not getting the help they needed in their housing, and so we directed it to a historically under-invested African-American neighborhood. Right now, in the wake of a police-involved shooting, our community is moving from hurting to healing by making sure that the community can participate in things like revising the use-of-force policy and making sure there are community voices on the board of safety that handles police matters. I proposed a Douglass plan to tackle this issue nationally, because mayors have hit the limits of what you can do unless there is national action. Systemic racism has touched every part of American life, from housing to health to home ownership. If you walk into an emergency room and you are black, your reports of pain will be taken less seriously. If you apply for a job and you are black, you are less likely to be called just because of the name on the resume. It’s why I’ve proposed that we do everything from investing in historically-redlined neighborhoods-"
418,2,1,Lemon,proctor,32:17,Mayor.
419,2,1,Buttigieg,candidate,32:18,… To build black wealth in home ownership.
420,2,1,Lemon,proctor,32:20,"Thank you, mayor."
421,2,1,Buttigieg,candidate,32:20,To supporting entrepreneurship for black Americans.
422,2,1,Lemon,proctor,32:22,"Thank you very much. Senator Klobuchar, what do you say to those Trump voters who prioritize the economy over the president’s bigotry?"
423,2,1,Klobuchar,candidate,32:32,"Well, first of all, there are people that voted for Donald Trump before that aren’t racist, they just wanted a better shake in the economy. And so I would appeal to them. But I don’t think anyone can justify what this president is doing. Little kids literally woke up this weekend, turned on the TV, and saw their president calling their city, the town of Baltimore, nothing more than a home for rats. And I can tell you, as your president, that will stop. The second thing I would say is that economic opportunity means economic opportunity for everyone in this country. I know that because I have lived it. And that means when we put out there better childcare and better education and we pay teachers more and we make sure there’s a decent retirement system in place. Yes, we help the African-American community, and we must, because they have been the ones that have been most hurt by what we’ve seen in the last decades. But we help everyone. So what I say to the people in my rural parts of my state, just like I say to them in the city and bring them together, is that economic opportunity must be there for everyone."
424,2,1,Williamson,candidate,33:40,"Senator Klobuchar, thank you very much. Congressman O’Rourke, please respond."
425,2,1,O'Rourke,candidate,33:44,"I want to acknowledge something that we’re all touching on, which is the very foundation of this country. The wealth that we have built, the way we became the greatest country on the face of the planet, was literally on the backs of those who were kidnapped and brought here by force. The legacy of slavery and segregation and Jim Crow and suppression is alive and well in every aspect of the economy and in the country today. As president, I will sign into law and new Voting Rights Act. I will focus on education, address healthcare disparities. But I will also sign into law Sheila Jackson Lee’s reparations bill so that we can have the national conversation we’ve waited too long in this country to have."
426,2,1,Lemon,proctor,34:22,"Thank you, Congressman O’Rourke. Speaking of reparations, Ms. Williamson, many of your opponents support a commission to study the issue of reparations for slavery. But you are calling for up to 500 billion dollars in financial assistance. What makes you qualified to determine how much is owed in reparations?"
427,2,1,Williamson,candidate,34:38,"Well, first of all, it’s not 500 billion dollars in financial assistance. It’s 500 billion dollar, 200 to 500 billion dollars, payment of a debt that is owed. That is what reparations is. We need some deep truth-telling when it comes. We don’t need another commission to look at evidence. I appreciate what Congressman O’Rourke has said. It is time for us to simply realize that this country will not heal. All that a country is as a collection of people. People heal when there is some deep truth-telling. We need to recognize that, when it comes to the economic gap between blacks and whites in America, it does come from a great injustice that has never been dealt with. That great injustice has had to do with the fact that there was 250 years of slavery followed by another 100 years of domestic terrorism."
428,2,1,Williamson,candidate,35:26,"What makes me qualified to say 200 to 500 billion dollars? I’ll tell you what makes me qualified. If you did the math of the 40 acres and a mule, given that there was four to five million slaves at the end of the civil war, four to five, and they were all promised 40 acres and a mule for every family of four. If you did the math today, it would be trillions of dollars. And I believe that anything less than a hundred billion dollars is an insult. And I believe that 200 to 500 billion is politically feasible today, because so many Americans realize there is an injustice that continues to form a toxicity underneath the surface and emotional turbulence that only reparations will heal."
429,2,1,Lemon,proctor,36:07,"Ms. Williamson, thank you very much. Senator Sanders. Senator Sanders, you don’t think cash payments are the best way to address this issue. But, according to a new Gallup poll, 73% of African-Americans are in favor of cash payments to black Americans who are descendants of slaves. How do you respond to them?"
430,2,1,Sanders,candidate,36:24,"Well, I respond to that by saying that I am supportive of Jim Clyburn’s legislation, which is called 10-20-30. And what that understands is that, as a result of slavery and segregation and the institutional racism we see now in healthcare, in education, in financial services, we are going to have to focus big time on rebuilding distressed communities in America, including African-American communities. In terms of education, I also have a plan. It’s called the Thurgood Marshall Plan, and it would focus on ending the growth of segregated schools in America. It would triple funding for Title I schools. It would make sure that teachers in this country earned at least $60,000 a year."
431,2,1,Lemon,proctor,37:14,"Senator Sanders, thank you very much. The debate continues right after this short break."
432,2,1,Lemon,proctor,00:01,"Welcome back to the CNN Democratic presidential debate live from Detroit. Let’s turn now to the economy. Congressman Ryan, President Trump’s tariffs have boosted the US steel industry, but hurt auto manufacturers like those here in Michigan, which could drive up the cost of cars. As president, would you continue President Trump’s steel tariffs?"
433,2,1,Ryan,candidate,00:21,"Look, I think President Trump was onto something when he talked about China. China has been abusing the economic system for a long time. They steal intellectual property. They subsidize goods coming into this country. They’ve displaced steel workers, auto workers across the board, eroded our manufacturing."
434,2,1,Ryan,candidate,00:39,"We basically transferred our wealth of our middle class, either up to the top 1% or to China for them to build their military. So I think we need some targeted response against China. But you know how you beat China? You out-compete them. And that’s why I’d put a chief manufacturing officer in place to make sure that we rebuild the manufacturing base. We’ve got to fill these factories in Detroit, in Youngstown, that used to make cars and steel. We’ve got to fill them with workers who are making electric vehicles, batteries, charging stations, make sure they’re making solar panels."
435,2,1,Ryan,candidate,01:11,"As I said earlier, China dominates 60% of the solar panel market. They dominate 50-60% of the electric vehicle market. We’re going to make 10 million electric vehicles somewhere in the world in the next 10 years; I want them made in the United States. That’s why I have a chief manufacturing officer that will sit in the-"
436,2,1,Lemon,proctor,01:27,Congressman.
437,2,1,Ryan,candidate,01:27,… White House and help drive this agenda.
438,2,1,Lemon,proctor,01:29,"Thank you. Just as a point of clarification, as president, would you continue President Trump’s steel tariffs, yes or no?"
439,2,1,Ryan,candidate,01:34,"Well, I would have to reevaluate. I think some of them are effective, but he’s bungled the whole thing, obviously. See, here’s the problem with President Trump. One of many. He has a tactical move. What’s the grand strategy for the United States? China has a 100-year plan, a 50-year plan, a 30-year plan, a 20-year plan. We live in a 24-hour news cycle. That spells disaster for our economy, and disaster for our global politics."
440,2,1,Lemon,proctor,02:00,"Thank you, Congressman. Congressman Delaney, your response."
441,2,1,Delaney,candidate,02:03,"So listen, this is what I don’t understand. President Trump wants to build physical walls and beats up on immigrants. Most of the folks running for president want to build economic walls to free trade and beat up on President Obama."
442,2,1,Delaney,candidate,02:19,"I’m the only one running for president who actually supports the Trans-Pacific Partnership. President Obama was right about that. We should be getting back in that. Senator Warren just issued a trade plan [crosstalk 00:02:32] that would prevent the United States from trading with its allies. We can’t go and we can’t isolate ourselves from the world. We have to engage with fair, rules-based trade."
443,2,1,Lemon,proctor,02:41,"Thank you, Congressman Delaney. Senator Warren, please respond."
444,2,1,Warren,candidate,02:43,"For decades we have had a trade policy that has been written by giant, multinational corporations to help giant, multinational corporations. They have no loyalty to America. They have no patriotism. If they can save a nickel by moving a job to Mexico, they’ll do it in a heartbeat. If they can continue a polluting plant by moving it to Vietnam, they’ll do it in a heartbeat."
445,2,1,Warren,candidate,03:08,"I have put out a new comprehensive plan that says we’re not going to do it that way. We’re going to negotiate our deals with unions at the table, with small businesses at the table, with small farmers at the table, with environmentalists at the table, with human rights activists at the table. And then we’re going to use the fact that everybody in the world wants to get to America’s markets. They want to sell to you."
446,2,1,Delaney,candidate,03:33,That was the TPP.
447,2,1,Warren,candidate,03:33,I’ll finish.
448,2,1,Lemon,proctor,03:33,Congressman Delaney.
449,2,1,Delaney,candidate,03:33,Sorry.
450,2,1,Lemon,proctor,03:33,Thank you. Senator.
451,2,1,Warren,candidate,03:38,Is everyone wants to get to American markets.
452,2,1,Lemon,proctor,03:39,"Thank you, Senator."
453,2,1,Warren,candidate,03:40,No. So the question is-
454,2,1,Lemon,proctor,03:42,"Senator, thank you. Please abide by the rules."
455,2,1,Warren,candidate,03:42,We need to raise our standards.
456,2,1,Lemon,proctor,03:45,"Congressman Delaney, it’s your turn. Thank you, Senator. Congressman Delaney."
457,2,1,Delaney,candidate,03:47,"So, that was the Trans-Pacific partnership. I think President Obama was right. He did include environmental standards. He did include labor standards. We would be in an entirely different position with China if we had entered the Trans-Pacific partnership."
458,2,1,Delaney,candidate,03:59,"We can’t isolate ourselves from the world. We can’t isolate ourselves from Asia. Senator Warren’s plan basically, that she put out, we would not be able to trade with the United Kingdom."
459,2,1,Warren,candidate,04:12,"No, what this is about-"
460,2,1,Delaney,candidate,04:12,We would not be able to trade with the EU. It is so extreme that it’ll isolate-
461,2,1,Lemon,proctor,04:16,"Thank you, Congressman Delaney."
462,2,1,Delaney,candidate,04:17,… the American-
463,2,1,Lemon,proctor,04:18,Congressman Delaney.
464,2,1,Delaney,candidate,04:19,… economy from the rest of the world.
465,2,1,Lemon,proctor,04:20,Senator-
466,2,1,Sanders,candidate,04:20,[inaudible 00:04:21].
467,2,1,Lemon,proctor,04:21,Senator Warren.
468,2,1,Sanders,candidate,04:22,[crosstalk 00:04:22].
469,2,1,Warren,candidate,04:22,[crosstalk 00:04:23]. I think he said Warren.
470,2,1,Lemon,proctor,04:25,"Senator Sanders, please let Senator Warren respond."
471,2,1,Sanders,candidate,04:27,"Oh, I’m sorry."
472,2,1,Warren,candidate,04:29,"What the congressman is describing as extreme is having deals that are negotiated by American workers for American workers. American workers want those jobs, and we can build the trade deals that do it. People want access to our markets all around the world. Then the answer is let’s make them raise their standards, make them pay their workers more, let their workers unionize, raise their environmental standards before they come to us and say they want to be able to sell their products."
473,2,1,Warren,candidate,05:03,"Right now, the whole game is working for the big multinationals. It’s just not working for the people here in the United States, and we can change that."
474,2,1,Lemon,proctor,05:11,"Senator, thank you very much. Congressman O’Rourke, your response."
475,2,1,O'Rourke,candidate,05:14,"The question was about tariffs, and they’re a huge mistake. They constitute the largest tax increase on the American consumer hitting the middle class and the working poor especially hard, and farmers in Iowa and across the country are bearing the brunt of the consequences."
476,2,1,O'Rourke,candidate,05:32,"When have we ever gone to war, including a trade war, without allies and friends and partners? As president, we will hold China accountable, but we will bring our allies and friends like the European Union to bear and we’ll also negotiate trade deals that favor farmers and American workers and protect human rights and the environment and labor, not just here in the United States-"
477,2,1,Lemon,proctor,05:52,Congressman O’Rourke.
478,2,1,O'Rourke,candidate,05:52,… but in the [crosstalk 00:05:52].
479,2,1,Lemon,proctor,05:54,"Senator Sanders, [crosstalk 00:05:55] please respond to Congressman O’Rourke."
