statement_no,debate,night,speaker,speaker_type,timestamp,statement
355,10,1,,other,01:28,"We are not winning in Afghanistan. We are not winning in the Middle East. What we need to do is, we need to use all of the tools in our toolbox. We need a strong military. We also need a strong State Department. Those are our eyes and ears on the ground. They are our front lines in diplomacy. We need a strong economy and to work worldwide on that economy, and we need strong alliances. We need to know the difference between our friends and between dictators who would do us harm, and we need to be nicer to our friends than to dictators. We need not to cut and run on our allies. We need an approach that keeps us safe by using-"
356,10,1,,other,02:13,Senator. Thank you.
357,10,1,,other,02:13,-all of the tools in a measured way.
358,10,1,,other,02:15,"Mayor Bloomberg, voters have not heard much about your foreign policy views. Would you pull all combat troops out of the Middle East?"
359,10,1,,other,02:21,"No. You want to cut it back as much as you can, but I think if we learned something from 9/11, people plan things overseas and execute them here. We have to be able to stop terrorism. And there’s no guarantees that you’re going to be able to do it, but we have to have some troops in places where terrorists congregate, and to not do so is just irresponsible. We shouldn’t be fighting wars that we can’t win; we should go to war only as a last resort. Nobody argues with that. But this is a dangerous world, and if we haven’t learned that after 9/11, I don’t know what’s going to teach us what to do. We have to do something, and I think the budget that we… Things that I’ve seen recently convinced me that the military today is better-prepared than they’ve been in an awful long time, and that the moneys they are spending on the war are for-"
360,10,1,,other,03:10,Thank you.
361,10,1,,other,03:10,-weapons we need for the next war and-
362,10,1,,other,03:11,"Thank you, [crosstalk 00:03:12]."
363,10,1,,other,03:11,"-not for the last, a common mistake that they’re not making now-"
364,10,1,,other,03:14,"Thank you, [crosstalk 00:03:15]. Gayle?"
365,10,1,,other,03:14,They’re doing a good job.
366,10,1,,other,03:15,"Mayor Buttigieg, I’d like to go to you, as the only veteran on stage. Can you weigh in on this?"
367,10,1,Buttigieg,candidate,03:19,"Well, the first time I ever set foot in South Carolina, it was stepping off the bus that brought me to combat training near Fort Jackson. That was to get ready to go to Afghanistan, where I saw that one of the things that kept me safe, just as sure as my body armor, was the fact that the flag on my shoulder represented a country that was known to keep its word. Our allies and our adversaries knew it. The president has torn that to shreds. And so the first thing we’ve got to do is restore the credibility of the United States."
368,10,1,Buttigieg,candidate,03:54,"Second thing we got to do is make sure that we not only have the intelligence capabilities… And I guess I disagree with the mayor. I don’t think we need to have ground troops anywhere terrorists can gather, because terrorists can gather anywhere in the world. But we do need intelligence capabilities and specialists on the ground. But what good is that if you have a president who won’t listen to them? Right now, some of the biggest threats that we face are not only things like counter-terrorism, but issues like global health security and the coronavirus that rely on the ability to listen to scientists-"
369,10,1,,other,04:26,"Time, Mr. Mayor."
370,10,1,Buttigieg,candidate,04:26,"-listen to your own intelligence, and coordinate with an international community that this president has alienated-"
371,10,1,,other,04:32,"Time, Mr. Mayor."
372,10,1,Buttigieg,candidate,04:32,-because his idea of a security strategy is a big wall.
373,10,1,,other,04:35,"I know it goes fast, but a minute 15 is really a long time. So we’d ask, respectfully, if you would all please try to keep to the time."
374,10,1,Biden,candidate,04:41,Good idea.
375,10,1,,other,04:42,"Senator Klobuchar… Good idea, right, Mr. Vice President? Senator Klobuchar, as we were coming over here today… I promise, Mr. Vice President, we are going to get to you today. I promise."
376,10,1,Biden,candidate,04:53,"You keep promising me that, but you haven’t done it yet."
377,10,1,,other,04:55,I’ve never broken a promise.
378,10,1,Biden,candidate,04:56,"Well, let’s get to it."
379,10,1,,other,04:57,Senator Klobuchar-
380,10,1,Klobuchar,candidate,04:58,"Why don’t we let me answer, then you."
381,10,1,,other,04:58,"As we were coming over today, there was breaking news from the CDC about the coronavirus. So far, there have been 2,700 deaths globally, and so far in this country there have been no deaths, but the CDC says this: it’s not a matter of if the virus will spread here, but when. The question to you is this: would you close the borders to Americans who have been exposed to the coronavirus in order to prevent an outbreak here in this country?"
382,10,1,Klobuchar,candidate,05:26,"Well, what we have to do is make sure that we have treatment for those Americans and that they are in a quarantine situation. We don’t want to expose people, but we want to give them help. And I would agree, when Mayor Bloomberg said that this president has not invested like he should have in his budget. He tried to cut back on the CDC. He tried to cut back on the international organization that would coordinate with the rest of the world. He hasn’t yet really addressed the nation on this topic. I would do all of that."
383,10,1,Klobuchar,candidate,05:56,"But I want to take this out of politics right now and talk to the American people, because this is so serious. I’m not going to give my website right now. I’m going to give the CDC’s website, which is cdc.gov, so that people keep checking in and they follow the rules and they realize what they have to do if they feel sick and they call their healthcare provider, because many doctors are saying it’s just a matter of time before we’re going to start seeing this here."
384,10,1,Klobuchar,candidate,06:22,"And I think the answers… As president, what would I do? I would better coordinate throughout my presidency to be ready for the next pandemic and to prepare for this one."
385,10,1,,other,06:32,"Thank you, Senator Klobuchar."
386,10,1,Klobuchar,candidate,06:32,"I would have better relations with our allies, and I would support… Because I know the vaccine is out there in the head of some kid right now in school in Columbia, South Carolina or Houston, Texas, and it’s investing in education, so we are ready to lead again in the world."
387,10,1,,other,06:48,"Senator, thank you. Mr. Vice President, we reached a turning point today, with the CDC warning schools that they must prepare, that they might have to close. Members of the Trump administration saying we don’t have enough medical masks if necessary. What would you do?"
388,10,1,Biden,candidate,07:03,"What we did with Ebola. I was part of making sure that pandemic did not get to the United States, saved millions of lives. And what we did… We set up, I helped set up, that office in the president’s office on diseases that are pandemic diseases. We increased the budget of the CDC. We increased the NIH budget. We should’ve… Our president today, and he’s wiped all that out. We did it. We stopped it."
389,10,1,Biden,candidate,07:31,"And the second thing I’d point out to you is that what I would do immediately is restore the funding. He cut the funding for CDC, he tried to cut the funding for NIH, he cut the funding for the entire effort. And here’s the deal. I would be on the phone with China and making it clear, “We are going to need to be in your country. You have to be open. You have to be clear. We have to know what’s going on. We have to be there with you,” and insist on it-"
390,10,1,,other,07:58,Thank you.
391,10,1,Biden,candidate,07:58,"-and insist, insist, insist. I could get that done. No one up here has ever dealt internationally with any of these world leaders. I’m the only one that has."
392,10,1,,other,08:07,Senator Sanders.
393,10,1,Sanders,candidate,08:11,"In the White House today, we have a self-described “great genius.” Self-described. And this great genius has told us that this coronavirus is going to end in two months. April is the magical day that this great scientist we have in the White House has determined. I wish I was kidding. That is what he said. What do we have to do? Whether or not the issue is climate change, which is clearly a global crisis requiring international cooperation, or infectious diseases like coronavirus, requiring international cooperation, we have to work and expand the World Health Organization. Obviously we have to make sure the CDC, the NIH, our infectious departments are fully funded. This is a global problem."
394,10,1,,other,09:06,Thank you.
395,10,1,Sanders,candidate,09:06,We’ve got to work with countries-
396,10,1,,other,09:07,Senator-
397,10,1,Sanders,candidate,09:08,-all over the world to solve it.
398,10,1,,other,09:09,"Senator, we’re going to stay on the topic of foreign affairs. Margaret Brennan."
399,10,1,,other,09:12,"Thank you, Norah. Mayor Bloomberg, you’ve said that president Xi Jinping of China is not a dictator and that he is responsive to his constituents, and that the US must cooperate with Beijing. How far does that go? Would you allow Chinese firms to build critical US infrastructure?"
400,10,1,,other,09:31,"No, I would not. And I think the Chinese government has not been open. Their press, the freedom of press, does not exist there. Their human rights record is abominable, and we should make a fuss, which we’ve been doing, I suppose. But make no mistake about it, we have to deal with China if we’re ever going to solve the climate crisis. We have to deal with them because our economies are inextricably linked. We would not be able to sell or buy the products that we need."
401,10,1,,other,10:00,"And in terms of whether he’s a dictator, he does serve at the behest of the Politburo, their group of people. But there’s no question he has an enormous amount of power. But he does play to his constituency. You can negotiate with him. That’s exactly what we have to do, make it seem that it’s in his interest and it’s in his people’s interest to do what we want to do. Follow the rules, particularly no stealing of intellectual property. Follow the rules in terms of the trade agreements that we have are reciprocal and go equally in both directions."
402,10,1,,other,10:39,"Thank you, Mr. Mayor. Vice President Biden-"
403,10,1,Buttigieg,candidate,10:40,"I’m worried about Xi Jinping in the context of the virus, too."
404,10,1,,other,10:41,Vice President Biden. Same question to you. Would you allow Chinese firms to build critical US infrastructure?
405,10,1,Biden,candidate,10:47,"No, I would not, and I’d spent more time with Xi Jinping than any world leader had by the time we left office. This is a guy who doesn’t have a democratic, with a small D, bone in his body. This is a guy who is a thug, who in fact has a million Uyghurs in reconstruction camps, meaning concentration camps. This is a guy who… You see what’s happening right now in Hong Kong. And this is a guy who I was able to convince should join the Paris Agreement. Because guess what? They need to be involved. You can cooperate and you can also dictate exactly what they are."
406,10,1,Biden,candidate,11:23,"When in fact, they said, “We’re going to set up a no-fly zone, that you can’t fly through our zone,” He said, “What do you expect me to do?” when I was over there. I said, “We’re going to fly right through it.” We flew B-1 bombers through it. We got to make it clear: they must play by the rules."
407,10,1,,other,11:37,"Thank you, Mr. Vice President."
408,10,1,Biden,candidate,11:37,Period. Period. Period.
409,10,1,,other,11:40,"Senator Warren, same question. Would you allow Chinese firms to build infrastructure?"
410,10,1,,other,11:43,"We have to be able to trust our president, because there are a lot of decisions a president makes that you just can’t follow every part of that. And that’s one the reasons that we need to see any candidate’s taxes. We know that Mayor Bloomberg has been doing business with China for a long time, and he is the only one on this stage who has not released his taxes. He plans to release them after Super Tuesday. It is not enough to be able to say, “Just trust me on this.” We have a president who said he was going to-"
411,10,1,,other,12:20,The question’s about infrastructure.
412,10,1,,other,12:20,-release his taxes after the election-
413,10,1,,other,12:22,Was that a yes or a no?
414,10,1,,other,12:23,"-and has refused to do this. No, I would not."
415,10,1,,other,12:25,"Okay. Mayor Bloomberg, would you like to respond?"
416,10,1,,other,12:27,"I got into this race only 10 or 12 weeks ago. We’ve been working on our tax returns. I’ve said there’ll be out, we probably have another couple of weeks left to go. We’re doing it as fast as we can. We’ve complied with every single requirement for disclosure, and when I was mayor of New York, we had our tax returns out 12 years in a row, and we will do that in the White House."
417,10,1,,other,12:46,No! Actually-
418,10,1,,other,12:47,[crosstalk 00:12:47] Mr. Steyer.
419,10,1,Steyer,candidate,12:47,Listen-
420,10,1,Buttigieg,candidate,12:48,"You know, you can find tax returns online right now."
421,10,1,,other,12:49,On infrastructure.
422,10,1,,other,12:49,"Actually, he put the tax returns-"
423,10,1,,other,12:49,On the question asked.
424,10,1,Steyer,candidate,12:49,Can I… Look-
425,10,1,,other,12:50,Mr. Steyer.
426,10,1,Steyer,candidate,12:53,I’ve released my tax returns.
427,10,1,,other,12:54,Yeah.
428,10,1,Steyer,candidate,12:55,That was easy to do. But I want to say something about foreign policy-
429,10,1,,other,12:58,How many years?
430,10,1,Steyer,candidate,12:58,"10 years. I want to say something about foreign policy, which is this. We keep acting as if we’re in the 20th century or the 19th century. If you look at the biggest threats to the United States, we’re talking right now about coronavirus that cannot be solved within the borders of the United States. We’re talking about climate change, which is a global problem where we need US leadership for countries around the world. In fact, Mr. Trump’s policy of us going it alone, of America First, of having no values, no allies, and no strategy, is disastrous for us. The biggest threat to America right now, in terms of our safety of our citizens, is climate, and it’s time for us to deal with it that way."
431,10,1,,other,13:41,"Thank you, Mr. Steyer."
432,10,1,Steyer,candidate,13:41,Every single foreign policy issue is about American leadership-
433,10,1,,other,13:44,The next-
434,10,1,Steyer,candidate,13:45,-and coalition.
435,10,1,,other,13:45,New topic. Senator Sanders. You’ve praised-
436,10,1,Sanders,candidate,13:47,Can I say one word-
437,10,1,,other,13:50,"It’s in the same theme, sir. You’ve praised the Chinese Communist Party for lifting more people out of extreme poverty than any other country. You also have a track record of expressing sympathy for socialist governments in Cuba and in Nicaragua. Can Americans trust that a Democratic Socialist president will not give authoritarians a free pass?"
438,10,1,Sanders,candidate,14:10,"I have opposed authoritarianism all over the world, and I was really amazed at what Mayor Bloomberg just said a moment ago. He said that the Chinese government is responsive to the Politburo. But who the hell is the Politburo responsive to? Who elects the Politburo? You got a real dictatorship there. Of course you have a dictatorship in Cuba. What I said is what Barack Obama said, in terms of Cuba: that Cuba made progress on education. Yes. I think-"
439,10,1,Speaker 1,other,14:39,Boo!
440,10,1,Sanders,candidate,14:39,Really? Really?
441,10,1,Buttigieg,candidate,14:42,"Yes, because there’s no comparing those two commentaries."
442,10,1,Sanders,candidate,14:44,Literacy programs are bad? What Barack Obama said is-
443,10,1,Buttigieg,candidate,14:46,What Barack Obama was doing was opening diplomatic doors. What you were doing is making excuses.
444,10,1,Sanders,candidate,14:46,-they made great progress on education and healthcare. That was Barack Obama. Occasionally-
445,10,1,Biden,candidate,14:52,I’ve talked to Barack Obama.
446,10,1,Sanders,candidate,14:54,"Excuse me. Occasionally, it might be a good idea to be honest about American foreign policy, and that includes the fact that America has overthrown governments all over the world, in Chile, in Guatemala, in Iran. And when dictatorships, whether it is the Chinese or the Cubans, do something good-"
447,10,1,,other,15:16,Time.
448,10,1,Sanders,candidate,15:16,-you acknowledge that.
449,10,1,,other,15:17,Time. Mr. Vice President-
450,10,1,Sanders,candidate,15:18,But you don’t have to trade love letters with them.
451,10,1,,other,15:22,"Vice President Biden, would you like-"
452,10,1,Buttigieg,candidate,15:22,This is 2020. We can’t be reliving the Cold War.
453,10,1,,other,15:22,Mr. Vice President.
454,10,1,Biden,candidate,15:23,"[crosstalk 00:15:23] Look, Barack Obama was abroad. He was in a town meeting. He did not in any way suggest that there was anything positive about the Cuban government. He acknowledged that they did increase life expectancy, but he went on and condemned the dictatorship. He went on and condemned the people who in fact had run that committee. He also made sure to make it clear… And by the way, I called to make sure that I was prepared to… I never say my private conversations with him. But the fact of the matter is, he in fact does not, did not, has never embraced an authoritarian regime, and does not now."
455,10,1,,other,15:59,Okay.
456,10,1,Biden,candidate,15:59,"This man said that, in fact, that he did not condemn-"
457,10,1,Biden,candidate,16:03,… man said that in fact he thought it was… He did not condemn what they did.
458,10,1,Sanders,candidate,16:04,"That is untrue, categorically untrue."
459,10,1,Biden,candidate,16:06,What did you tell him?
460,10,1,Sanders,candidate,16:08,"I have condemned authoritarianism, whether it is the people in Saudi Arabia, that the United States government has loved for years."
461,10,1,Biden,candidate,16:14,How about Cuba and Nicaragua?
462,10,1,Sanders,candidate,16:16,"Cuba, Nicaragua, authoritarianism of any stripe is bad."
463,10,1,Biden,candidate,16:21,Period.
464,10,1,Sanders,candidate,16:21,That is different than saying that governments occasionally do things that are good.
465,10,1,Biden,candidate,16:25,"Oh, come on."
466,10,1,Sanders,candidate,16:25,Look at what Barack Obama said about international [crosstalk 00:16:30].
467,10,1,,other,16:27,"Could I, as the person, Buttigieg."
468,10,1,Buttigieg,candidate,16:27,"The only way you can do this is to actually win the presidency, and I am not looking forward to a scenario where it comes down to Donald Trump with his nostalgia for the social order of the 1950s, and Bernie Sanders with the nostalgia for the revolutionary politics of the 1960s. This is not about what cous were happening in the 1970s or ’80s, this is about the future. This is about 2020. We are not going to survive or succeed, and they’re certainly not going to win by reliving the Cold War, and we’re not going to win these critical, critical House and Senate races, if people in those races have to explain why the nominee of the democratic party is telling people to look at the bright side of the Castro regime. We’ve got to be a lot smarter about this and look to the future."
469,10,1,,other,17:24,"Senator Sanders, your response?"
470,10,1,Sanders,candidate,17:24,"Let us be clear. Do we think healthcare for all, Pete, is some kind of radical communist idea?"
471,10,1,Buttigieg,candidate,17:34,Glad you brought this up. Let’s talk about that.
472,10,1,Sanders,candidate,17:36,Do we think raising the minimum wage to a living wage-
473,10,1,Buttigieg,candidate,17:37,"I’m happy to respond to the question, because this is really important."
474,10,1,Sanders,candidate,17:39,Do we think building the millions of units of affordable housing-
475,10,1,Buttigieg,candidate,17:43,"No, if you’re going to ask that rhetorical question, let’s go behind the-"
476,10,1,Sanders,candidate,17:46,Do we think raising taxes on billionaires is a radical idea.
477,10,1,Buttigieg,candidate,17:49,"Let’s talk about what’s radical about that plan. Senator, please."
478,10,1,Sanders,candidate,17:51,Do you think criminal justice reform is a radical idea?
479,10,1,Buttigieg,candidate,17:54,"Senator, the things you just named are the things we favor but, the way you’re talking about doing it is radical by-"
480,10,1,Sanders,candidate,17:58,The truth is-
481,10,1,,other,17:58,One at a time.
482,10,1,Sanders,candidate,17:59,"Pete, the American people support my agenda, that is why I am beating Trump in virtually every poll, and is why I will defeat him."
483,10,1,Buttigieg,candidate,18:08,we’ve got to open this up. Universal healthcare for example.
484,10,1,,other,18:11,Senator Klobuchar.
485,10,1,Klobuchar,candidate,18:11,"Donald Trump’s, Bernie, Donald Trump’s worst nightmare is having someone that the people in the middle, who are tired of the insults, and the extremes in our politics have someone to vote for. And I was going to comment on Cuba policy, because I actually lead the bill to lift the embargo. I went with Barack Obama when he went to Cuba, and I’ve seen firsthand how the Cuban people are way in front of their leaders. They like America, they want to be entrepreneurs, and the way that we embrace them and not the socialist regime is by opening up Cuba, and starting to do business with them. But to get at what we were just talking about, I just think we have a huge choice. Super Tuesday States, one third of America will vote. Do you want to have someone in charge of this ticket?"
486,10,1,,other,19:03,Thank you Senator.
487,10,1,Klobuchar,candidate,19:03,Could I finish Margaret?
488,10,1,,other,19:05,"Well, you’re at time, Senator."
489,10,1,Klobuchar,candidate,19:05,"We want to have someone in charge of this ticket who wants to put forward $60 trillion in spending three times the American economy? I don’t think we do. I think that we can get all those bold, progressive things done without having someone that is so alienating, that we’re going to turn off the voters that we need to bring in."
490,10,1,,other,19:24,You have to allow this Senator to respond. Senator Peter-
491,10,1,Buttigieg,candidate,19:27,I’ve got to respond to the question that Senator Sanders-
492,10,1,Sanders,candidate,19:30,"Amy used the word alienating. Hey Amy, my favorability nationally, I believe are the highest up here, as a matter of fact. But the point is, the way we are going to beat Trump, which is what everybody up here wants, is we need a campaign of energy and excitement. We need to have the largest voter turnout in the history of the United States. We need to bring working people back into the democratic party. We need to get young people voting in a way they have never done before. That is what our campaign is about."
493,10,1,,other,20:05,Bill Whitaker has the floor.
494,10,1,,other,20:06,Vice President Biden.
495,10,1,Biden,candidate,20:08,Yes.
496,10,1,,other,20:08,"The bipartisan Senate Select Committee on intelligence report concluded Russia interfered in our last presidential election. And the Obama Administration failed to respond forcefully. US intelligence says Russia’s at it again. If it is proven that Russia has interfered in the 2020 elections, would you as president launch a retaliatory cyber attack?"
497,10,1,Biden,candidate,20:33,"I would make them pay for it, and I’d make them pay for it economic, they are engaged now, as I speak, in interfering in our election. They were engaged, when in fact, we were, the last election in 2016, against Hillary. They were. There’s no question. This man stood before the whole world, turned to the Russian leader, and said, “Why in God’s name would this man ever interfere in our elections?” Give me a break. 17 intelligence agencies said he did. When we got the information, we went to the committee in the Senate that’s responsible for knowing these issues and dealing with them. We went to Mitch McConnell and said, “Join us, and point out what is happening here.” He said, “No, we want no part of it.” And if we had moved, we didn’t have all the information at that time, until after the election was over. And so the idea the bipartisan committee said we could have done more, theoretically that’s true, but the fact of the matter is, we didn’t have the information, until the end. And so look, we in fact should be imposing sanctions on Russia now, for their interference."
498,10,1,,other,21:40,Mr. Steyer.
499,10,1,Steyer,candidate,21:46,"Look. 21st century warfare is cyber warfare. What we’re having is an attack by a hostile foreign power on our democracy right now. The question you have to ask is, where’s the commander- in-chief? And let me say this-"
500,10,1,Biden,candidate,22:02,We don’t have one.
501,10,1,Steyer,candidate,22:03,"This isn’t news. What vice president Biden said is true. He did stand next to Vladimir Putin. There was a hostile foreign attack on our election last time, and the president sided with the hostile foreign power. That’s why I started need to impeach. That’s what we have to do. We have to oppose a president who sides with a hostile foreign power, that commits cyber warfare against the United States of America. That’s where we are. Where are all these patriotic Republicans who wave the flag, but when we’re actually under attack, they side with our enemies? It’s outrageous. That’s why he should have been impeached. They covered it up, and I was years before these people. There’s something wrong here. We’re under attack, and they’re not doing a darn thing about it."
502,10,1,,other,22:49,Thank you Mr. Steyer. Major.
503,10,1,,other,22:52,"Senator Sanders. Senator Sanders, I have a question for you sir. You’re the front runner in this race. You’re on the ballot in South Carolina. Mayor Bloomberg, you’ll understand that preamble in just a second. If elected, Senator Sanders, you would be America’s first Jewish president. You recently called a very prominent, well-known American Israel lobby, a platform for quote, bigotry. What would you say to American Jews who might be concerned you’re not from their perspective, supportive enough of Israel and specifically, sir, would you move the US Embassy back to Tel Aviv?"
504,10,1,Sanders,candidate,23:23,"Let me just, the answer is, it’s something that we would take into consideration. But here is the point. I am very proud of being Jewish. I actually lived in Israel for some months, but what I happen to believe is that right now, sadly, tragically, in Israel, through Bibi Netanyahu, you have a reactionary racist who is now running that country. And I happen to believe, I happen to believe, that what our foreign policy in the mid-east should be about is absolutely protecting the independence and security of Israel. But you cannot ignore the suffering of the Palestinian people. We have got to have a policy that reaches out to the Palestinians, and the Americans. And in answer to your question, that will come within the context of bringing nations together in the mid-east."
505,10,1,,other,24:20,"Mayor Bloomberg, would you like to weigh in on that please?"
506,10,1,,other,24:22,"Well, the battles been going on for a long time in the Middle East, whether it’s the Arabs versus the Persians, the Shias versus the Sunnis, the Jews in Israel and the Palestinians, it’s only gone on for 40 or 50 years. Number one, you can’t move the embassy back. We should not have done it without getting something from the Israeli government, but it was done, and you’re going to have to leave it there. Number two, only solution here is a two state solution. The Palestinians have to be accommodated. The real problem here is you have two groups of people, both of who think God them the same piece of land. And the answer is to obviously split it up, leave the Israeli borders where they are. Try to push them to pull back some of those extra, over on the other side of the wall where they’ve built these new communities, which they should not have done that. Pull it back-"
507,10,1,,other,25:15,"Mayor Bloomberg, thank you very much. Senator Warren."
508,10,1,,other,25:16,"Look, the way we have to think about this is I think we have to start with the values, and what has to be protected here. Israelis have a right to security, and the Palestinians have a right to be treated with dignity and to have self determination. That is a two state solution, but it’s not up to us to determine what the terms of a two state solution are. We want to be a good ally to everyone in the region. The best way to do that is to encourage the parties to get to the negotiating table themselves. Donald Trump’s big mistake is he keeps putting a thumb on the scale on just one side. And that moves the parties further away from working out their own solution here. We need to be an ally, by supporting them to come to negotiate to find a lasting peace."
509,10,1,,other,26:04,"But Senator Warren, just on the question of the embassy, what was your position on that?"
510,10,1,,other,26:08,It is not ours to do.
511,10,1,,other,26:10,Would you move it back?
512,10,1,,other,26:10,It is not ours to do. We should let the parties determine the capitals themselves.
513,10,1,,other,26:19,Norah?
514,10,1,,other,26:20,"I want to turn now to the issue of North Korea, because President Trump has engaged in a direct diplomacy meeting directly with Kim Jong-un. Senator Klobuchar, if you were commander-in-chief, would you meet with the North Korean leader?"
515,10,1,Klobuchar,candidate,26:34,"I would, but not in the way this president has done it. He literally thinks he can go over and bring a hot dish to the dictator next door, and he thinks everything’s going to be fine. He has not done it with our allies. He has literally just hastily called summit and run off. That is no way to do it, and as you can see, North Korea is emboldened. They’re still launching missiles. They promised a Christmas surprise that thankfully never happened, and he has not been able to advance the ball at all. So what would I do? I would work with our allies. And it has been pointed out, this is what this president fails at all the time."
516,10,1,Klobuchar,candidate,27:15,"We should be negotiating ourselves back into the Iran Nuclear Agreement. We should be working with Russia, not only to stand up for the protection of our elections, and call Vladimir Putin out for what he is, the ruthless dictator that takes down planes, that poisons dissidence, but that also at the same time, we have to acknowledge that we should be renegotiating the New Start Treaty, and the other arms negotiations that must happen. This president just likes to do tweets at 4:00 AM in his bathrobe, gets out there, and doesn’t achieve the results we need. I would meet with him, but I would do it with our allies. I would have clear deliverables, and I would achieve those deliverables."
517,10,1,,other,27:59,"Senator Klobuchar, thank you. Mr vice president, how would you deal with North Korea?"
518,10,1,Biden,candidate,28:02,"You don’t negotiate with a dictator, give him legitimacy, without any notion whether he is going to do anything at all. You don’t do that. Look what happened. He gave this dictator, he’s a thug, legitimacy. We’ve weakened the sanctions around the world against holding us, committing people not to trade, benefiting from oil to parts that they can deal with, providing missile technology. And what’s happened? It’s been weakened. I would be in Beijing, I would be calling to, I would be speaking with Xi Jinping, I would be reassigning the relationship between Japan and South Korea, and I would make it clear. I would make it clear to China. We are going to continue to move closer to make sure that we can in fact prevent China, prevent North Korea, from launching missiles, to take them down. And if we don’t, why am I stopping? No one else stops."
519,10,1,,other,29:02,Okay.
520,10,1,Biden,candidate,29:05,It’s my Catholic school training.
521,10,1,,other,29:07,Okay.
522,10,1,,other,29:14,"Vice president Biden, you’re a gentleman. Good home training, Thank you sir."
523,10,1,Biden,candidate,29:18,Gentlemen don’t get very well treated up here.
524,10,1,,other,29:21,Margaret Brennan.
525,10,1,,other,29:22,"Thank you very much. Norah. This is a question for Mayor Buttigieg. As you know, viewers and voters are participating in this through Twitter. The city of Idlib in Syria is facing an unprecedented humanitarian crisis. The Syrian regime and Russia are targeting schools, bakeries, and hospitals. What would you do as president to push back regime, and Russian forces, and stop the killing of innocent civilians?"
526,10,1,Buttigieg,candidate,29:51,"First of all, I stand with the people of Idlib, who are being targeted, as you said, in a brutal fashion by a dictatorship that has already been so brutal for so many years. And this is one of the reasons we have got to change the balance of power in the region, because the president has basically vanished from the stage, when it comes to even playing a role in the future there. Turkey, Russia, Iran, all have so much more of a say than we do. We don’t have to be invading countries to be making a difference working with our international partners in order to deliver peace, and support those who are standing up for self-determination. Now I want to come back to something, and I promise it relates to international affairs, because Senator Sanders asked me a question earlier. He asked the question of whether healthcare for everybody is a radical idea. And it’s not, which is why I’m for it, very much in a different way though. What is a radical idea is completely eliminating all private insurance. And part of how you know it is, is that no industrialized country has gone that far."
527,10,1,Buttigieg,candidate,30:53,"He and I both like to talk about Denmark for example, but even in Denmark, they have not abolished the possibility of private insurance. So this is an idea that goes further than what is acceptable in Denmark, the country, let alone imagining how that’s going to fly in Denmark, South Carolina."
528,10,1,,other,31:09,Thank you Mayor.
529,10,1,Sanders,candidate,31:09,Can I respond?
530,10,1,,other,31:09,Senator Warren-
531,10,1,Sanders,candidate,31:09,Can I respond to that?
532,10,1,,other,31:12,"Senator Warren, would you like to respond? What would Senator Warren do to stop the mass murder?"
533,10,1,,other,31:18,I’m sorry.
534,10,1,,other,31:19,"Same question. What would you do to stop the mass murder in Idlib, Syria?"
535,10,1,,other,31:23,"Look, I think that what we’ve got to do is we have to provide humanitarian relief. We need to work with our allies on this, but this is not a moment for military intervention. We have got to use our military, only when we see a military problem that can be solved militarily. We cannot send our military in unless we have a plan to get them out. So for me, this is about working with our allies. It is about standing with the people, who are under enormous pressure right now. This is recognizing what Donald Trump has put us in, in a terrible box around the world. But the solution is not to use our military. The solution is to use the other tools here."
536,10,1,,other,32:07,"Thank you, senator. We’ve talked a lot about your policies during this debate. Now we’d like to get a little more personal. I know Senator Sanders, how much you enjoy that. We’re going to ask you when we come back from the break about the words you live by. We’re going to give you a couple of minutes to gather your thoughts. We’ll be right back."
537,10,1,,other,37:37,"Welcome back to Charleston, South Carolina. This is the final segment of the final debate before the first in the South primary this Saturday and super Tuesday, one week from today, Gail."
538,10,1,,other,37:47,"All right, one final question, candidates, and it’s a two parter. First, I’d like you each to tell us the biggest misconception about you. That’s number one. Number two, the South Carolina motto is this, while I breathe, I hope. So outside of politics and no more than 45 seconds or so, what is your personal motto, your personal belief, your favorite quote that represents you? Mr. Steyer, The biggest misconception and then your motto."
539,10,1,Steyer,candidate,38:15,The biggest misconception about me is that it’s somehow I’m defined by business success and money.
540,10,1,,other,38:21,Okay. And your motto?
541,10,1,Steyer,candidate,38:23,"My motto, every day I write a cross on my hand to remind myself to tell the truth and do what’s right no matter what."
542,10,1,,other,38:30,"All right, thank you Mr. Steyer. Senator Klobuchar."
543,10,1,Klobuchar,candidate,38:34,"I’d say the biggest … The biggest misconception is that I’m boring, because I’m not. I would say that my motto is the words of one of my political mentors, Paul Wellstone, who’s sadly no longer with us. And he said that politics is about improving people’s lives. And that’s been my life from when my grandpa was an iron ore miner and the union’s politics made them those mines safer. And when my dad needed treatment, it was there for him, and in his words, he was pursued by grace. And when my mom got divorced and she didn’t have a job and she went back to teaching and that gift of public service got her through. And then when our daughter was born-"
544,10,1,,other,39:21,"Senator Klobuchar, I’m sorry, what was your motto? I’m sorry, what was your motto?"
545,10,1,Klobuchar,candidate,39:23,"Oh, I thought we had a minute to answer the question."
546,10,1,,other,39:24,What was your motto? I’m sorry.
547,10,1,Klobuchar,candidate,39:25,My motto was that politics is about improving people’s lives.
548,10,1,,other,39:29,Got it. Got it. Vice President Biden? Biggest misconception.
549,10,1,Klobuchar,candidate,39:32,Pretty good one.
550,10,1,,other,39:32,It was very good one. Very good one. Thank you.
