statement_no,debate,night,speaker,speaker_type,timestamp,statement
363,1,2,Bennet,candidate,13:24,No. The problem …
364,1,2,Todd,proctor,13:24,30 seconds. Go ahead.
365,1,2,Bennet,candidate,13:28,Sometimes you do have to beat them but the deal that he talked about with Mitch McConnell was a complete victory for the Tea Party. It extended the Bush tax cuts permanently. The Democratic party had been running against that for 10 years. We lost that economic argument because that deal extended almost all those Bush tax cuts permanently and put in place the mindless cuts that we still are dealing with today that are called the sequester. That was a great deal for Mitch McConnell. It was a terrible deal for America.
366,1,2,Gillibrand,candidate,14:01,[crosstalk 00:14:01].
367,1,2,Todd,proctor,14:01,"Thank you, Senator Bennet."
368,1,2,Gillibrand,candidate,14:02,[crosstalk 00:14:02].
369,1,2,Todd,proctor,14:05,Go ahead. 30 seconds.
370,1,2,Gillibrand,candidate,14:05,You heard from the Republicans that the reason why the Trump tax cut had to be passed is because they had to pay back their donors. You heard it. They actually said those words.
371,1,2,Gillibrand,candidate,14:13,"The corruption in Washington is real. It is something that makes every one of the plans we’ve heard about over the last several months impossible. I have the most comprehensive approach to do it with clean elections, publicly-funded elections."
372,1,2,Gillibrand,candidate,14:26,We restore the power of our democracy into the hands of the voters. Not into the Koch brothers. We were talking about issues. We’re in Florida. Imagine the Parkland kids having as much power in our democracy as the Koch brothers or the NRA. Imagine their voices carrying farther and wider than anyone else because their voice is needed. [crosstalk 00:14:49].
373,1,2,Todd,proctor,14:49,"Senator Gillibrand, I’m trying to get everybody in here."
374,1,2,Gillibrand,candidate,14:50,"As President, it’s the first thing I’m going to do because nothing else is possible, whether it’s education or healthcare or ending institutional racism."
375,1,2,Todd,proctor,14:58,Thank you very much.
376,1,2,Maddow,proctor,14:58,"Senator Sanders, I’d like to put a different question to you. Roe vs Wade has been the law of the land since 1973. Now that there is a conservative majority on the Supreme Court several Republican controlled states have passed laws to severely restrict or even ban abortion."
377,1,2,Maddow,proctor,15:12,One of those laws could very well make it to the Supreme Court during your presidency if you are elected president. What is your plan if Roe is struck down in the court while you’re president?
378,1,2,Sanders,candidate,15:23,"Well, my plan as somebody who believes for a start that a woman’s right to control her own body is a constitutional right that government and politicians should not infringe on that right. We will do everything we can to defend Roe vs Wade."
379,1,2,Sanders,candidate,15:40,"Second of all, let me make a promise here. You ask about a litmus test. My litmus test is I will never appoint, nominate, any justice to the Supreme Court unless that justice is 100% clear he or she will defend Roe v. Wade."
380,1,2,Sanders,candidate,15:58,"Third of all, I do not believe in packing the court. We got a terrible 5-4 majority conservative court right now. I do believe that constitutionally we have the power to rotate judges to other courts. That brings new blood into the Supreme Court and a majority I hope that will understand that a woman has the right to control her own body and that corporations cannot run [crosstalk 00:16:29]."
381,1,2,Maddow,proctor,16:29,Hold on. I’m going to give you 10 additional seconds because the question is what if the court has already overturned Roe and Roe is gone? All of the things you just described would be to try to preserve Roe. If Roe is gone what could you do as president to preserve abortion rights?
382,1,2,Sanders,candidate,16:44,"Well, first of all, let me tell you this. It didn’t even come up yet but let’s taste this. Medicare For All guarantees every woman in this country the right to have an abortion if she wants it."
383,1,2,Maddow,proctor,16:58,"Thank you, Senator."
384,1,2,Gillibrand,candidate,16:59,"Can I just address this for a second? I want to talk directly, directly, to America’s women and the men who love them. Women’s reproductive rights are under assault by President Trump and the Republican party. 30 states are trying to overturn Roe v Wade right now."
385,1,2,Gillibrand,candidate,17:16,"It is mind-boggling to me that we are debating this on this stage in 2019 among Democrats whether women should have access to reproductive rights. I think we have to stop playing defense and start playing offense. Let me tell you one thing about politics because it goes to the corruption and the deal making. When the door is closed and the negotiations are made there are conversations about women’s rights and compromises have been made on our backs. That’s how we got to Hyde. That’s how the Hyde Amendment was created, a compromise by leaders of both parties."
386,1,2,Gillibrand,candidate,17:47,"Then we have the ACA. During the ACA negotiation I had to fight like heck with other women to make sure that contraception wasn’t sold down the river or abortion services. What we need to know is … Imagine this one question. When we beat President Trump and Mitch McConnell walks into the Oval Office, God forbid, to do negotiations who do you want when that door closes to be sitting behind that desk to fight for women’s rights?"
387,1,2,Gillibrand,candidate,18:16,I have been the fiercest advocate for women’s reproductive freedom for over a decade. I promise you as president when that door closes I will guarantee women’s reproductive freedom no matter what.
388,1,2,Maddow,proctor,18:26,"Senator, thank you."
389,1,2,Todd,proctor,18:27,"Thank you. We’re moving to climate. We’re moving to climate, guys. Senator Harris, I’m addressing you first on this. You live in a state that has been hit by drought, wildfires, flooding. Climate change is a major concern for voters in your state. It’s pretty obvious. Obviously the state as well."
390,1,2,Todd,proctor,18:41,Last night voters heard many of the candidates weigh in on their proposals. Explain specifically what yours is.
391,1,2,Harris,candidate,18:48,"Well, first of all, I don’t even call it climate change. It’s the climate crisis. It represents an existential threat to us as a species. The fact that we have a President of the United States who has embraced science fiction over science fact would be to our collective peril."
392,1,2,Harris,candidate,19:03,I visited while the embers were smoldering the wildfires in California. I spoke with firefighters who were in the midst of fighting a fire while their own homes were burning.
393,1,2,Harris,candidate,19:16,On this issue it is a critical issue that is about what we must do to confront what is immediate and before us right now. That is why I support a Green New Deal. It is why I believe on day one and as president I will reenter us in the Paris Agreement because we have to take these issues seriously.
394,1,2,Harris,candidate,19:36,"Frankly, we have a President of the United States … We talked about, you asked before what is the greatest national security threat to the United States? It’s Donald Trump."
395,1,2,Harris,candidate,19:44,"I’m going to tell you why, I’m going to tell you why, because I agree climate change represents an existential threat. He denies the science. You want to talk about North Korea? A real threat in terms of nuclear arsenal but what does he do? He embraces Kim Jong-Un, a dictator for the sake of a photo op. Putin, you want …"
396,1,2,Harris,candidate,20:00,…a dictator for the sake of a photo op.
397,1,2,Todd,proctor,20:02,Thank-
398,1,2,Harris,candidate,20:02,Putin. You want to talk about Russia?
399,1,2,Todd,proctor,20:07,"Senator Harris, we’re going to do-"
400,1,2,Harris,candidate,20:07,He takes the word of the Russian President-
401,1,2,Todd,proctor,20:07,I want to stick to climate.
402,1,2,Harris,candidate,20:07,Over the word of the American intelligence-
403,1,2,Todd,proctor,20:09,I want to stick to climate here.
404,1,2,Harris,candidate,20:10,Community when it comes to a threat to our democracy-
405,1,2,Todd,proctor,20:12,"Thank you, Senator."
406,1,2,Harris,candidate,20:12,And our elections.
407,1,2,Todd,proctor,20:13,"Thank you, Senator Harris."
408,1,2,Harris,candidate,20:14,"These are the issues that are before us, Chuck."
409,1,2,Todd,proctor,20:16,I hear you.
410,1,2,Harris,candidate,20:17,Yes.
411,1,2,Todd,proctor,20:17,"Thank you, Senator Harris. Mayor Buttigieg, in your climate plan, if you’re elected President, in your first term, how is this going to help farmers impacted by climate change in the Midwest?"
412,1,2,Buttigieg,candidate,20:31,"Well, the reality is, we need to begin adapting right away, but we also can’t skip a beat on preventing climate change from getting even worse. It’s why we need aggressive and ambitious measures. It’s why we need to do a carbon tax and dividend, but I would propose we do it in a way that is rebated out to the American people in a progressive fashion so that most Americans are made more than whole."
413,1,2,Buttigieg,candidate,20:52,"This isn’t theoretical for us in south Indiana. Parts of California on fire, right here in Florida they’re talking about sea level rise. Well, in Indiana, I had to activate the Emergency Operations Center of our city twice in less than two years. First time was a 1,000 year flood, and the next time was a 500 year flood. This is not just happening on the Arctic ice caps. This is happening in the middle of the country and we’ve got to be dramatically more aggressive moving forward."
414,1,2,Buttigieg,candidate,21:18,"Now here’s what very few people talk about. First of all, rural American can be part of the solution instead of being told they’re part of the problem. With the right kind of soil management and other kind of investments, rural America could be a huge part of how we get this done. Secondly, we got to look to the leadership of local communities. Those networks of mayors-"
415,1,2,Todd,proctor,21:36,Mayor-
416,1,2,Buttigieg,candidate,21:36,Of cities from around the world who-
417,1,2,Todd,proctor,21:37,I’m trying to stick to the topic as best we can-
418,1,2,Buttigieg,candidate,21:38,"Have come together, not even waiting for our national governments to catch up. We should have a Pittsburgh Summit where we bring them together as well as rejoining the Paris-"
419,1,2,Todd,proctor,21:45,"Thank you, Mayor Buttigieg."
420,1,2,Maddow,proctor,21:46,"I want to bring Governor Hickenlooper into this for a moment. Governor, you have said that oil and gas companies should be a part of the solution on climate change. Lots of your colleagues on stage tonight have talked about moving away from fossil fuels entirely. Can oil and gas companies be real partners in this fight?"
421,1,2,Hickenlooper,candidate,22:03,"Well, I share the sense of urgency. I’m a scientist, so I recognize that within 10 or 12 years of actually suffering irreversible damage, but you know, guaranteeing everybody a government job is not going to get us there. Socialism, in that sense, is not the solution. We have to look at what really will make a difference."
422,1,2,Hickenlooper,candidate,22:25,"In Colorado, we’re closing a couple coal plants, replacing them with wind, solar, and batteries and the monthly bills go down. We’ve building a network for electric vehicles. We are working with the oil and gas industry, and we created the first methane regulations in the country. Methane is 25 times worse than CO2. Then we’ve got to get to that last part. I mean, the industrial, heavy industry, we haven’t seen the plans yet."
423,1,2,Hickenlooper,candidate,22:50,"If you look at the real problems, CO2, the worst polluters in CO2 was China, it was the United States, and then it’s concrete and it’s extallation. Beyond that, I think we’ve got to recognize that only by bringing people together, businesses, non-profits, we can’t demonize every business. We’ve got to bring them together to be part of this thing, because ultimately-"
424,1,2,Maddow,proctor,23:10,Governor-
425,1,2,Hickenlooper,candidate,23:10,"If we’re not able to do that, we will be doomed to failure. We have no way of doing this without-"
426,1,2,Maddow,proctor,23:15,"Governor, thank you. Vice President Biden, on the issue of how you do this, Democrats are arguing robustly among themselves about what’s the best way to tackle climate change. But if we’re honest, many Republicans, including the President, are still not sure if they believe it is even a serious problem. So, are there significant ways you can cut carbon emissions if you have to do it with no support from Congress?"
427,1,2,Biden,candidate,23:39,"The answer is yes. Number one, when our administration, we built the largest wind farm in the world, the largest solar energy facility in the world. We drove down the price, competitive price, of both of those renewable sources. I would immediately insist that we, in fact, build 500,000 recharging stations throughout the United States of America, working with Governors, Mayors, and others, so that we can go to a full electric vehicle future by the year 2030."
428,1,2,Biden,candidate,24:07,"I would make that we invested $400 million dollars in new science and technology to be the exporter, not only of the green economy, but economy that can create millions of jobs. But I would immediately rejoin the Paris Climate Accord. I would up the ante in that Accord, which it calls for, because we make up 15% of the problem. 85% of the world makes up the rest. We have to have someone that knows how to corral the rest of the world, bring them together, and get something done like we did in our administration."
429,1,2,Maddow,proctor,24:42,"Senator Sanders, I want to give you 30 seconds to follow up, but I’m going to hold you to 30."
430,1,2,Sanders,candidate,24:46,"Look, the old ways are no longer relevant. The scientists tell us we have 12 years before there is irreparable damage to this planet. This is a global issue. What the President of the United States should do is not deny the reality of climate change, but tell the rest of the world that instead of spending a trillion and a half dollars on weapons of destruction, let us get together for the common enemy, and that is to transform the world energy system away from fossil fuel to energy efficiency and sustainable energy."
431,1,2,Maddow,proctor,25:18,Thank you.
432,1,2,Sanders,candidate,25:19,The future of the planet rests on us doing that. [crosstalk 00:25:22]
433,1,2,Maddow,proctor,25:22,Before we leave this topic-
434,1,2,Buttigieg,candidate,25:25,Here’s the solution. Pass the torch. Pass the torch to the generation that’s going to feel the effects of climate change.
435,1,2,Sanders,candidate,25:29,Take on the fossil fuel [crosstalk 00:25:32]
436,1,2,Maddow,proctor,25:31,"Before we leave this topic, here’s something you all want to weigh in on. Hold one moment."
437,1,2,Harris,candidate,25:38,…campaigns of the Republican Party.
438,1,2,Maddow,proctor,25:39,Hold one moment.
439,1,2,Todd,proctor,25:40,Just trust us on this.
440,1,2,Williamson,candidate,25:42,And the fact that somebody has a younger body doesn’t mean you have old ideas. [crosstalk 00:25:45]
441,1,2,Williamson,candidate,25:45,"John Kennedy did not say, “I have a plan to get a man to the moon, and we’re going to do it, and I think we can all work together, and maybe we can get a man on the moon.” John Kennedy said, “By the end of this decade, we are going to put a man on the moon,” because John Kennedy was back in the day when politics included the people and included imagination, and included great dreams, and included great plans-"
442,1,2,Maddow,proctor,26:11,Ms. Williamson-
443,1,2,Todd,proctor,26:11,"Thank you, Ms. Williamson-"
444,1,2,Williamson,candidate,26:11,"And I have had a career not making the political plans, but I have had a career harnessing the inspiration and the motivation and the excitement of people-"
445,1,2,Todd,proctor,26:20,"Thank you, Ms. Williamson-"
446,1,2,Williamson,candidate,26:21,"Masses of people, when we know that when we say-"
447,1,2,Todd,proctor,26:23,Thank you-
448,1,2,Williamson,candidate,26:23,We are going to turn from a dirty economy-
449,1,2,Todd,proctor,26:25,Thank you-
450,1,2,Williamson,candidate,26:26,"To a clean economy, we’re going to have a Green New Deal, we’re going to create millions of jobs, we’re going to do this within the next 12 years because I’m not interested in just winning the next election. We are interested-"
451,1,2,Todd,proctor,26:36,"Thank you, Ms. Williamson-"
452,1,2,Williamson,candidate,26:36,In our grandchildren-
453,1,2,Todd,proctor,26:37,"All right, we’re going to sneak in a break in a minute, but before we go, I’m going to go down the line here and I’m asking you please, for one or two words only. All right? Please."
454,1,2,Maddow,proctor,26:48,Really.
455,1,2,Todd,proctor,26:49,"President Obama, in his first year, wanted to address both healthcare and climate. He could only get one signature issue accomplished. It was, obviously, healthcare. He didn’t get to do climate change. You may only get one shot in your first issue that you’re going to push, you get one shot, that it may be the only thing you get passed. What is that first issue for your presidency? Eric Swalwell, you’re first."
456,1,2,Swalwell,candidate,27:18,"For Parkland, for Orlando, for every community affected by gun violence, ending gun violence."
457,1,2,Todd,proctor,27:23,Senator Bennet.
458,1,2,Bennet,candidate,27:28,Climate change and the lack of economic mobility Bernie talks about.
459,1,2,Todd,proctor,27:32,Senator Gillibrand.
460,1,2,Gillibrand,candidate,27:33,"Passing a family bill of rights that includes a national paid leave plan, universal Pre-K, affordable daycare, and making sure that women and families can thrive in the workplace no matter who they are."
461,1,2,Harris,candidate,27:44,"Oh, I like that. Okay."
462,1,2,Todd,proctor,27:48,Senator Harris. [crosstalk 00:27:48]
463,1,2,Harris,candidate,27:48,"Passing a middle-class, working families tax cut-"
464,1,2,Todd,proctor,27:51,That’s one.
465,1,2,Harris,candidate,27:51,"DACA, guns-"
466,1,2,Todd,proctor,27:55,"Okay. [crosstalk 00:27:56] I’m giving your credit for the first thing you said, the tax cut. I got that. [crosstalk 00:27:58] Senator Sanders, first thing."
467,1,2,Sanders,candidate,28:00,I reject the premise that there’s only one or two issues out there. This country-
468,1,2,Todd,proctor,28:04,I’m not saying there isn’t one or two-
469,1,2,Sanders,candidate,28:05,This country faces enormous crises-
470,1,2,Todd,proctor,28:06,Senator Sanders-
471,1,2,Sanders,candidate,28:07,We need a political revolution. People have got to stand up-
472,1,2,Todd,proctor,28:10,Okay.
473,1,2,Sanders,candidate,28:10,And take on the special interests. We can transform this country.
474,1,2,Todd,proctor,28:14,"Fine. Vice President Biden, your first issue, Mr. Vice President."
475,1,2,Biden,candidate,28:18,"I think you’re so underestimating what Barack Obama did. He’s the first man to bring together the entire world, 196 nations, to commit to deal with climate change immediately, so I don’t buy that, but the first thing I would do is make sure that we defeat Donald Trump."
476,1,2,Todd,proctor,28:39,Okay.
477,1,2,Biden,candidate,28:40,Period.
478,1,2,Todd,proctor,28:40,"Mayor Buttigieg, your first priority, your first issue as President that you are going to block and tackle?"
479,1,2,Buttigieg,candidate,28:46,"We got to fix our democracy before it’s too late. Get that right, climate, immigration, taxes, and every other issue gets better."
480,1,2,Todd,proctor,28:53,Mr. Yang.
481,1,2,Yang,candidate,28:54,"I would pass a $1,000 freedom dividend for every American adult starting at age 18, which would speed us up on climate change, because if you get the boot off of people’s throats, they’ll focus on climate change much more clearly."
482,1,2,Todd,proctor,29:04,Governor Hickenlooper.
483,1,2,Hickenlooper,candidate,29:06,"I would do a collaborative approach to climate change, and I would pronounce it well before the election to make sure we don’t re-elect the worst President in American history."
484,1,2,Todd,proctor,29:15,"And Ms. Williamson, with the last one."
485,1,2,Williamson,candidate,29:17,"My first call is to Prime Minister of New Zealand, who said that her goal is to make New Zealand the place where it’s the best place in the world for a child to grow up. I would tell her girlfriend, you are so on, because the United States of America is going to be the best place in the world for a child to grow up."
486,1,2,Maddow,proctor,29:32,Ms. Williamson-
487,1,2,Todd,proctor,29:33,Thank you. You guys were close with the… At least it was shorter-
488,1,2,Maddow,proctor,29:36,"No, they weren’t."
489,1,2,Todd,proctor,29:37,Responses.
490,1,2,Maddow,proctor,29:37,Not at all.
491,1,2,Todd,proctor,29:38,All right. C minus.
492,1,2,Maddow,proctor,29:40,We’re going to take a quick break. We’ll be right back with these candidates right after this.
493,1,2,Kornacki,Other,30:19,"All right, well on Election Day 2020, Donald Trump will be something he was not on Election Day 2016. That is, President Donald Trump, and incumbent, running for re-election. In some ways, a re-election campaign for a President, of course, becomes a referendum on how folks feel the President did during his four years in office."
494,1,2,Kornacki,Other,30:38,"So what can we say about how voters have been reacting so far to the Trump Presidency? Well, what you see here, this is his average approval rating, meaning you’ve always got these different polls out there. One day, NBC will have one. The next day, CNN will have one. They’re always coming in from all over the place. This trend line is an average, a day-to-day average of all of those polls, put together. What you see here in this trend line is it’s a very narrow range that Trump is operating in. What I mean by that is look at this. This is his high watermark, his peak, as President. His average approval rating at its best, 46%. When was this? Early February 2017. That was his honeymoon. He had just become President. That makes him different right there from every modern predecessor he has because all of them have gotten to 60, 65, 70%, at least for a short period. They all had honeymoons. Trump’s honeymoon, he couldn’t even crack 50%. So already, we see a lower ceiling for Trump than we’ve seen with past Presidents, but that comes with a flip side."
495,1,2,Kornacki,Other,31:39,"That is the basement for Trump. Look at this. 37% is the low point he’s hit in his average approval rating as President. That is actually not as low as some of his predecessors have gone. We’ve seen Nixon, Bush Senior, Carter, we saw them fall into the 20’s at some point during their term. That has not happened to Trump, either. 37 on the low end, 46 on the high end. Right now, somewhere in between. It’s a very narrow range. It speaks to polarization. I’ll tell you, it speaks to something else."
496,1,2,Kornacki,Other,32:06,"Is this Presidency really any different politically in terms of how it’s being received than the campaign in 2016, because compare this trend line. 46, 37, low, high, compare that to Trump’s support against Hillary Clinton in the polls in the Fall of 2016. Trump’s average support, at a low point, 36%. At a high point, about 43.5%. Of course, on Election Day, what was the number he hit? 46%, the same high watermark he’s had in his approval rating, so Trump has been operating in the same range as a candidate, as President. We say it speaks to polarization."
497,1,2,Kornacki,Other,32:42,"It also speaks to… Look, this is somebody who succeeded as candidate in 2016 despite some very, very high negative numbers. What I mean by that is look at this, the exit poll on Election Day. “Do you think Donald Trump is qualified to be President?” Only 38% said they thought he was qualified for the job. The clear majority said Trump wasn’t qualified. Does he have the temperament? 35% said he had the temperament. Do you like him, do you have a favorable view? Only 40% did. You’re not supposed to be able to win with those numbers. Trump was one of the big reasons his opponent, Hillary Clinton, by Election Day 2016, almost as unpopular as he was, only 43% favorable. It created that narrow path for Trump, and that becomes the question when you look at that approval rating now. In 2020, can he make his opponent as unpopular on Election Day as Clinton was in ’16?"
498,1,2,Maddow,proctor,34:01,"Welcome back to the Democratic Candidates Debate in Miami. We’re going to continue the questioning now, with Lester in the audience. We are?"
499,1,2,Todd,proctor,34:11,Just-
500,1,2,Maddow,proctor,34:12,"We are, in a second, are going to have a question from Lester in the audience. But that was just a fake out."
501,1,2,Todd,proctor,34:19,We’re going to go to the issue of guns and-
502,1,2,Maddow,proctor,34:22,"Congressman Swalwell, among this field of candidates, you have a unique position on gun reform. You’re proposing that the government should buy back every assault weapon in America and it should be mandatory. How do you envision that working, especially in states where gun rights are a strong flashpoint?"
503,1,2,Swalwell,candidate,34:38,"Keep your pistols, keep your rifles, keep your shotguns, but we can take the most dangerous weapons from the most dangerous people. We have the NRA on the ropes because of the moms, because of the Brady Group, because of Gifford’s, because of March for our Lives. But I’m the only candidate on this stage calling for a ban and buyback of every single assault weapon in America. I’ve seen the plans of the other candidates here. They would all leave 15 million assault weapons in our communities. They wouldn’t do a single thing to save a single life in Parkland. I’ll approach this issue as a prosector. I’ll approach it as the only person on this stage who has voted and passed background checks, but also, as a parent of a generation who sends our children to school where we look at what they’re wearing so we remember it in case we have to identify them later… a generation who has seen thousands of Black children killed in our streets, and a generation who goes to the theater, and we actually look where the fire exits are."
504,1,2,Swalwell,candidate,35:38,We don’t have to live this way. We must be a country who loves our children more than we love our guns.
505,1,2,Maddow,proctor,35:44,"Senator Sanders, a Vermont newspaper-"
506,1,2,Maddow,proctor,35:44,"Senator Sanders, a Vermont newspaper recently released portions of an interview you gave in 2013, in which you said, “My own view on guns is everything being equal, states should make those decisions.”"
507,1,2,Sanders,candidate,36:00,No.
508,1,2,Maddow,proctor,36:00,Has your thinking changed since then? Do you now think there’s a federal role to play?
509,1,2,Sanders,candidate,36:04,That’s a mis-characterization of my thinking.
510,1,2,Maddow,proctor,36:05,It’s a quote of you.
511,1,2,Sanders,candidate,36:06,"Look, we have a gun crisis right now. 40,000 people a year are getting killed. In 1988, Rachel, when it wasn’t popular, I ran on a platform of banning assault weapons, and in fact, lost that race for Congress. I have a D minus voting record from the NRA and I believe that what we need is comprehensive gun legislation that, among other things, provides universal background. We end the gun show loophole. We end the straw man provision. I believed in 1988, and I believe today that assault weapons [crosstalk 00:36:53] are weapons are from the military and that they should not be on the streets of America."
512,1,2,Swalwell,candidate,36:59,Your plan leaves them on the streets. You leave 15 million on the streets.
513,1,2,Sanders,candidate,37:02,We ban the sale and distribution-
514,1,2,Swalwell,candidate,37:04,Will you buy them back?
515,1,2,Sanders,candidate,37:05,And that’s what I believed for many years-
516,1,2,Swalwell,candidate,37:07,Will you buy them back?
517,1,2,Sanders,candidate,37:08,"If the government wants to do that, if people want to bring them back-"
518,1,2,Swalwell,candidate,37:11,You’re going to be the government. Will you buy them back?
519,1,2,Sanders,candidate,37:12,Yes.
520,1,2,Maddow,proctor,37:13,"Senator Harris, we’re going to give you 30 seconds."
521,1,2,Harris,candidate,37:14,"Thank you. I think your idea is a great one, Congressman Swalwell. I will say that there a lot of great ideas. The problem is Congress has not had the courage to act, which is why when elected President of the United States, I will give the United States Congress 100 days to pull their act together, bring all these good ideas together, and put a bill on my desk for signature. If they do not, I will take executive action, and I will put in place the most comprehensive background check policy we’ve had. I will require the ATF to take the licenses of gun dealers who violate the law, and I will ban, by executive order, the importation of assault weapons, because I’m going to tell you, as a prosecutor, I have seen more autopsy photographs than I care to tell you. I have hugged more mothers who are the mothers of homicide victims. I have attended more police officer funerals. It is enough. It is enough. There have been plenty of good ideas from members of the United States Congress. There’s been no action. As President, I will take action."
522,1,2,Maddow,proctor,38:11,"Mayor Buttigieg, I want to bring you in on this, sir. A lot of discussion about assault rifles that are often short-handed as military style weapons. You’re the only person on this stage tonight with military experience as veteran of the Afghanistan War. Will military families… Does that inform you thinking on this view? Do you believe that military families or American’s veterans will, at large, have a different take on this than the other Americans who we’ve been talking about and who Congressman Swalwell is appealing to with his buyback program?"
523,1,2,Buttigieg,candidate,38:42,"Yes, of course, because we trained on some of these kinds of weapons. Look, every part of my life experience informs this. Being the Mayor of a city where the worst part of the job is dealing with violence, we lose as many as were lost at Parkland every two or three years in my city alone. This is tearing communities apart."
524,1,2,Buttigieg,candidate,39:04,"If more guns made us safer, we’d be the safest country on earth. It doesn’t work that way. Common sense measures like universal background checks can’t seem to get delivered by Washington, even when most Republicans, let alone most Americans, agree it’s the right thing to do. As somebody who trained on weapons of war, I can tell you that there are weapons that have absolutely no place in American cities or neighborhoods in peace time, ever."
525,1,2,Maddow,proctor,39:33,"Vice President Biden, 30 seconds."
526,1,2,Biden,candidate,39:34,A real 30 seconds?
527,1,2,Maddow,proctor,39:36,A real 30 seconds.
528,1,2,Biden,candidate,39:37,"Okay. I’m the only person that’s beaten the NRA nationally. I’m the guy that got the Brady Bill passed, the background checks, number one. Number two, we increase that background check [inaudible 00:39:49] during the Obama-Biden administration. I’m also the only guy that got assault weapons banned. Banned. And the number of clips in a gun banned. So folks, look, and I would buyback those weapons. We already started talking about that. We tried to get it done. I think-"
529,1,2,Biden,candidate,40:00,"… As weapons. We already started talking about that. We tried to get it done. I think it can be done and it should be demanded that we do it, and that’s a good expenditure of money. And lastly, we should have smart guns. No gun should be able to be sold unless your biometric measure could pull that trigger. It’s within our right to do that, we can do that. Our enemy is the gun manufacturers, not the NRA. The gun manufacturers."
530,1,2,Maddow,proctor,40:23,"Vice President, thank you."
531,1,2,Speaker 1,Other,40:23,"But the NRA is taking orders from the gun manufacturer, that’s the problem."
532,1,2,Todd,proctor,40:27,"All right. Lester Holt has our next question. Lester, take it away."
533,1,2,Holt,proctor,40:29,"All right, Chuck . This is a question from our viewers. We put some suggestions that asked maybe they could share some. Here’s one that came from [Kathleen 00:40:36] from Canby, Oregon, who writes, “Many fear the current administration has inflicted irrevocable harm on our governing institutions and norms, and in the process, on our reputation abroad. The question is, what do you see as important early steps in reversing the damage done?” And we’ll put this one to Senator Bennet."
534,1,2,Bennet,candidate,40:55,"Thank you very much. What an excellent question. First of all, we have to restore our democracy out home. The rest of the world is looking for us for leadership. We have a president who doesn’t believe in the rule of law, he doesn’t believe in freedom of the press, he doesn’t believe in independent judiciary. He believes in the corruption that he’s brought to Washington D.C., and that is what we have to change, and that’s why everybody is up here tonight. And I appreciate the fact that they’re up here for that reason."
535,1,2,Bennet,candidate,41:23,"Second, we’ve got to restore the relationships that he’s destroyed with our allies. Not just in Europe, he flew to the G20 last night and attacked Japan, Germany, and a third ally of ours without saying anything about North Korea or Russia. When you’ve got a situation where you have a president who says something happened in the Straits of Hormuz and the whole world doesn’t know whether to believe it or not, that is a huge problem when it comes to the national security of the United States of America."
536,1,2,Todd,proctor,41:58,This is a perfect time-
537,1,2,Bennet,candidate,41:58,And we need to change that.
538,1,2,Todd,proctor,41:59,"Thank you, Senator. That is a perfect for me to do another one of these down the line. And this is what this question is, which is you got to have to … You’re likely going to have to reset a relationship between America and another country or entity if you become president because of, perhaps because of some relationship that you just mentioned about President Trump. What is the first relationship you would like to reset as president? I’m going to go Mrs. Williamson."
539,1,2,Williamson,candidate,42:24,"Well, one of my first phone calls would be to call the European leaders and say, “We’re back.” Because I totally understand-"
540,1,2,Todd,proctor,42:30,Thank you.
541,1,2,Williamson,candidate,42:31,… that the United States be part of the Western Alliance.
542,1,2,Todd,proctor,42:36,Okay. I’m trying to get one or two words here. I hear you. Governor Hickenlooper?
543,1,2,Hickenlooper,candidate,42:38,"You know, I talk about constant engagement and I think the first county I would go to, and I understand they’ve been cheating and stealing and ultra poverty, would be China."
544,1,2,Todd,proctor,42:51,Okay.
545,1,2,Hickenlooper,candidate,42:51,Because if you’re going to deal with public health pandemics-
546,1,2,Todd,proctor,42:51,Thank you.
547,1,2,Hickenlooper,candidate,42:51,"… and we’re going to deal with all the challenges of the globe, we’ve got to have relationships with everyone."
548,1,2,Todd,proctor,42:54,Mr. Yang? We’ll try to squeeze in a couple more things before we go to another break. Mr. Yang?
549,1,2,Yang,candidate,42:57,"China, we need to cooperate with them on climate change, AI, and other issues. North Korea."
550,1,2,Todd,proctor,43:01,Thanks for the quickness. Mayor Buttigieg?
551,1,2,Buttigieg,candidate,43:03,"We have no idea which of our most important allies he will have pissed off worse between now and then. What we know is that our relationship with the entire world needs to change, and it starts by modeling American values at home."
552,1,2,Todd,proctor,43:15,Okay. Mr. Vice President. I’m trying to be quick.
553,1,2,Biden,candidate,43:17,We know NATO will fall apart if he’s elected four more years. It’s the single most consequential alliance in the history of the United States.
554,1,2,Todd,proctor,43:23,Senator Sanders?
555,1,2,Sanders,candidate,43:25,"It’s not one country. I think it is rebuilding trust in the United Nations, and understand that we can solve conflicts without war, but with diplomacy."
556,1,2,Todd,proctor,43:34,Senator Harris?
557,1,2,Harris,candidate,43:36,All the members of the NATO alliance.
558,1,2,Todd,proctor,43:39,Senator Gillibrand?
559,1,2,Gillibrand,candidate,43:39,"President Trump is hellbent on starting a war with Iran. My first act will be to engage Iran to stabilize the Middle East and make sure we do not start and unwanted, never-ending war."
560,1,2,Todd,proctor,43:50,"Senator Bennet, quickly."
561,1,2,Bennet,candidate,43:51,Our European allies and every Latin American country that’s willing to have a conversation about how to deal with the refugee [inaudible 00:43:59].
562,1,2,Todd,proctor,43:58,And Congressman Swalwell?
