statement_no,debate,night,speaker,speaker_type,timestamp,statement
276,1,1,Ryan,candidate,01:09:10,"You’re talking about in the schools, these kids are traumatized. I support all the gun reforms here. We need to start dealing with the trauma that our kids have. We need trauma-based care in every school, we need social and emotional learning in every school, 90% of the shooters who do school shootings come from the school they’re in, and 73% of them feel shamed, traumatized, or bullied. We need to make sure that these kids feel connected to the school, that means a mental health counselor in every single school in the United States, we need to start playing offense. If our kids are so traumatized that they’re getting a gun and going into our schools, we’re doing something wrong too, and we need reform around trauma-based care."
277,1,1,Maddow,proctor,01:09:51,Thank you congressman Ryan.
278,1,1,Todd,proctor,01:09:53,"Congressman O’Rourke, Texans campaign, you can’t be in all of the state in 2018, and the most conservative parts there, what do you tell a gun owner who may agree with you on everything else but says, “You know what? The Democrats, if I vote for him in there, they’re going to take my gun away. And even though I agree with you on like these other issues, I can’t.” How do you have that conversation?"
279,1,1,O'Rourke,candidate,01:10:12,"Here’s how we had that conversation in Texas. I shared with them what I learned from those students who survived the Santa Fe High School shooting, a young student named Bree. Her friend Marcel who survived another shooting, the mother of a victim who lost her life, Rhonda Hart, they talked about universal background checks where you close every loophole, we know that they save lives, talks about ending the sales of assault weapons into our communities. Those weapons of war were designed to kill people as effectively and as efficiently as possible, they should belong on the battlefield and not in our communities."
280,1,1,O'Rourke,candidate,01:10:46,"Red flag law, so if someone causes danger to themselves or to someone else, they’re stopped before it’s too late. And what I’ve found in each one of those 254 counties is that Democrats and Independents and Republicans, gun owners and non gun owners alike, agreed. But this effort must be led by the young people that you referenced at the beginning of this issue. Those students from Marjory Stoneman Douglas led the charge here in Florida, and they’ve been able to change those laws. They’re making our democracy work, ensuring that our values and our interests and our priorities are reflected in the laws that we pass."
281,1,1,Todd,proctor,01:11:20,"Thank you, Congressman O’Rourke. Hang on, let me give 30 seconds to Senator Klobuchar, the iron range. I’m curious. Gun confiscation, if the government is buying back, how do you not have that conversation?"
282,1,1,Klobuchar,candidate,01:11:35,"Well, that’s not confiscation."
283,1,1,Todd,proctor,01:11:35,Right.
284,1,1,Klobuchar,candidate,01:11:36,"You give them the offer to buy back their gun. But I will say this, I look at these proposals and I say, “Does this hurt my uncle Dick and his gear stand coming from a proud hunting and fishing state?” These proposals don’t do that. When I was a prosecutor, I supported the Assault Weapon Ban. When I was in the Senate, I saw those moms from Sandy Hook come and try to advocate for change and we all failed. And then now these Parkland kids from Florida, they started a literally a national shift. You know why? It’s just like with gay marriage. When kids talk to their parents and their grandparents and say, “I don’t understand why we can’t put these sensible things in place,” they listen. And if we get pestered by much of 17 year olds, it’s the best thing that ever happen. We need to get this done."
285,1,1,Todd,proctor,01:12:21,"Senator, thank you."
286,1,1,Maddow,proctor,01:12:21,"Senator Booker, let me go to you on another [crosstalk 01:12:21] actually. Dr Senator Mitch McConnell says that his most consequential achievement as Senate majority leader was preventing President Obama from filling a supreme court seat, having served with Republicans on the judiciary committee, do you believe they would confirm your court nominees?"
287,1,1,Booker,candidate,01:12:38,"I’m going to use 20 my seconds just to say, there’s one thing we don’t all agree with when it comes to guns, and I think it’s common sense, and over 70% of Americans agree with me. If you need a license to drive a car, you should need a license to buy and own a firearm. And not everybody in this field agrees with that, but in states like Connecticut they did that, they saw 40% drops in gun violence and 15% drops in suicides. We need to start having bold agendas on guns."
288,1,1,Booker,candidate,01:13:03,"When it comes to the Supreme Court, very clearly we… I agree with my friend, Secretary Castro, we are going to get to 50 votes in the Senate. This is a team support. Whoever is our nominee, needs the campaign in places like South Carolina because we can elect Jaime Harrison. They need to campaign in places like Iowa because we can win the Senate sit there. This is about getting us back to having 50 votes in the Senate and more, so that we can not only balance the supreme court but start to pass an aggressive agenda that frankly isn’t so aggressive because most of America agrees with the policy objectives of our party."
289,1,1,Maddow,proctor,01:13:43,"Mayor De Blasio, [crosstalk 01:13:44] –"
290,1,1,Maddow,proctor,01:13:47,"Congressman Delaney, you’ll have some time in a moment on this issue. Congressman Delaney, I’ll give you some time in a moment."
291,1,1,Maddow,proctor,01:13:51,"Mayor De Blasio, as an executive in the largest city in this country, you are used to saying what you want to have happen and having it happen. If you nominate a supreme court nominee as president of the United States and Mitch McConnell is still Senate majority leader, what makes you believe that he would allow you to make a nominee?"
292,1,1,de Blasio,candidate,01:14:09,"Rachel? I am chief executive of the nation’s largest city, and I also want to just say something quick on the gun issue and come to your question. Look, I run the largest police force in America too, and if we’re going to stop these shootings, and we want to get these guns off the street, we have to have a very different relationship between our police and our community. I also want to say, there’s something that sets me apart from all my colleagues running in this race and that is, for the last 21 years I’ve been raising a black son in America, and I have had to have very, very serious talks with my son, Dante, about how to protect himself on the streets of our city and all over this country, including how to deal with the fact that he has to take special caution because there’ve been too many tragedies between our young men and our police too, as we saw recently in Indiana."
293,1,1,de Blasio,candidate,01:14:52,"So we need to have a different conversation in this country about guns, but also a different conversation about policing that brings police and community together. We’ve done that in New York City and we’ve driven down crime while we’ve done it. But to your question about Mitch McConnell, there’s a political solution that we have to come to grips with. If the Democratic Party would stop acting like the party of the elites and be the party of working people again and go into states, including red states, to convince people we’re on their side, we can put pressure on their senators to actually have to vote for the nominees that have put forward [crosstalk 01:15:22] –"
294,1,1,Todd,proctor,01:15:22,"I’m going to get you 30 seconds, I promise. Let me get this question. We’re trying, I know you guys, we got other issues we’re trying to get to including a big one coming up in a minute, but Senator Warren, I want to continue on the Mitch McConnell thing because you have a lot of ambitious plans."
295,1,1,Warren,candidate,01:15:42,I do.
296,1,1,Todd,proctor,01:15:42,"You have a plan for that. Okay. We talked about the Supreme Court. Do you ever plan to deal with Mitch McConnell if you don’t beat him in the Senate? If he’s still sitting there as the Senate majority leader, it’s very plausible you’d be getting elected president with a Republican Senate. Do you have a plan to deal with Mitch McConnell?"
297,1,1,Warren,candidate,01:16:01,"I do. We’re democracy, and the way our democracy is supposed to work is the will of the people matters. Now we for far too long have had a congress in Washington that has just completely dismissed what people care about across this country. They have made this country work much better for those who can make giant contributions, made it work better for those who hire armies of lobbyists and lawyers and not made it work for the people."
298,1,1,Warren,candidate,01:16:39,"Well, here’s how I see this happening. Number one short, I want to see us get a democratic majority in the Senate, but short of the Democratic majority in the Senate, you better understand the fight still goes on. It starts in the White House and it means that everybody we energize in 2020, stays on the front lines come January, 2021. We have to push from the outside, have leadership from the inside, and make this congress reflect will of the people."
299,1,1,Todd,proctor,01:17:09,"Okay, I’m going to get a couple of you in here. I’m going to get a couple of you in here, 30 seconds."
300,1,1,Todd,proctor,01:17:14,"Congressman Delaney, you seem to believe you can do everything in a bipartisan manner. Mitch McConnell doesn’t operate that way, he operates differently. Why do you think he is going to conform to your style?"
301,1,1,Delaney,candidate,01:17:28,"I think we need to get things done. That’s why I believe we need to operate in a bipartisan manner. Listen, I’ll sign into law, bills that come to the White House that are passed on a party line basis, absolutely. But all the big transformative things we’ve ever done in this country’s history have happened when huge majorities of the American people get behind them, which is why we need real solutions, not impossible promises. We need to put forth ideas to work, whether it’s on healthcare, creating universal healthcare so that every American gets health care, but not running on making private insurance illegal. The gun issue is related, the gun safety issue is related, because I can’t tell you how many times I’ve been with folks in western Maryland and they’ve said to me, “Democrats don’t do anything for us. Republicans don’t do anything for us. You fight all the time,” so they vote on that single issue."
302,1,1,Todd,proctor,01:18:17,"Okay, thank you Congressman."
303,1,1,Delaney,candidate,01:18:17,"If we become the party of getting things done for the American people, with real sources not impossible promises, we’ll be able to all these things done."
304,1,1,Todd,proctor,01:18:26,"Senator Booker, 30 seconds. How do you deal with Mitch McConnell? You’ve been in the Senate, you can’t get bills on the floor right now with Mitch McConnell. Presidents can’t do it. Is President Booker going to get his bills on the floor with Senator McConnell?"
305,1,1,Booker,candidate,01:18:41,"When I got to the United States Senate, going back to what De Blasio said, as an African American man and an African American dominated community, I knew one of the biggest issue was criminal justice reform. From police accountability to dealing with the fact that we have a nation that has more African Americans under criminal supervision than all the slaves in 1850, and when I got to the Senate, people told me we could not get a comprehensive criminal justice reform bill done."
306,1,1,Booker,candidate,01:19:03,"As my colleagues in the Senate know, I fought on that bill from the day I got to the Senate, build coalitions across the aisle, and today we passed the first step Act. It’s not as far as I want to go, but thousands of people will be liberated. I’ve taken on top problems people said we cannot achieve and I’ve been able to get things accomplished."
307,1,1,Todd,proctor,01:19:21,"Thank you, Senator Booker. Rachel has got the next question."
308,1,1,Maddow,proctor,01:19:23,"Governor, you’re going to be happy with where we go. Governor Inslee, the next question is to you. You got me? You got me? You have state your candidacy on the issue of climate change. It is the first, second and third priority for you. You’ve said it’s all the issues. Let’s get specific. We’re here in Miami which is already experiencing serious flooding on sunny days as a result of sea level rise, parts of Miami beach and the keys could be underwater in our lifetimes. Does your plan save Miami?"
309,1,1,Inslee,candidate,01:19:57,"Yes. First by taking away the filibuster for Mitch McConnell to start with, we have to do that. We’re the first generation to feel the sting of climate change, and we are the last that can do something about it. Our towns are burning, our fields are flooding, Miami’s inundated. We have to understand this is a climate crisis and emergency and it is our last chance in the new administration, next one to do something about it, and we need to do what I’ve done in my state."
310,1,1,Inslee,candidate,01:20:31,"We’ve passed a 100% clean electrical grid bill, we now have a vision statement, and my plan has been called the gold standard of putting people to work. But the most important thing on this, and the biggest decision for the American public is, who’s going to make this the first priority? And I am the candidate and the only one who’s saying this has to be the top priority of the United States, the organizing principle to mobilize United States so that we can do what we’ve always done, lead the world and invent the future and put 8 million people to work. That’s what we’re going to do."
311,1,1,Maddow,proctor,01:21:08,"Governor Inslee, thank you."
312,1,1,Todd,proctor,01:21:11,"Congressman O’Rourke, you’ve also put out a big climate change plan from your campaign. You want some big changes in a pretty short period of time, including switching to a renewable energy, pushing to replace gas powered cars in favor of electric ones. What’s your message to a voter who supports the overall goal of what you’re trying to do, but suddenly it feels as if government’s telling them how to live and ordering them how to live? What is that balance like?"
313,1,1,O'Rourke,candidate,01:21:32,"I think you’ve got to bring everybody in to the decisions and the solutions to the challenges that we face. That’s why we’re traveling everywhere listening to everyone. We were in a Pacific Junction, a town that had never meaningly flooded before, just up against some Missouri River in Iowa, and every home in that community had flooded. There were farms just outside of Pacific Junction that were affectively lakes, those farmers are already underwater in debt, their markets close to them by a trade war under this administration and now they don’t know what to do. We in our administration are going to fund resiliency in those communities in Miami, in Houston, Texas, those places that are on the front lines of climate change today."
314,1,1,O'Rourke,candidate,01:22:14,"We’re going to mobilize $5 trillion in this economy over the next 10 years. We’re going to free ourselves from a dependence on fossil fuels and we’re going to put farmers and ranchers in the driver’s seat renewable and sustainable agriculture to make sure that we capture more carbon out of the air and keep more of it in the soil, paying farmers for the environmental services that they want to provide. If all of us does all that we can, then we’re going to be able to keep this planet from warming another two degrees celsius, and ensure that we match what this country can do and live up to our promise and our potential."
315,1,1,Todd,proctor,01:22:46,"30 seconds, Secretary Castro. Who pays for the mitigation to climate? Whether it’s building sea walls… For people that are perhaps living in places that they shouldn’t be living, is this a federal government issue that needs to do that? Do they have to move these people? What do you do about that where maybe they’re building a house someplace that isn’t safe? Who pays to build that house and how much should the government be bailing them out?"
316,1,1,Castro,candidate,01:23:14,"Well, I don’t think that that represents the vast majority of the issue. In fact, my first visit after I announced my candidacy wasn’t to Iowa and New Hampshire, it was to San Juan, Puerto Rico. Because people should know that if I’m elected president everybody will count. I’m one of the few candidates in this race with executive experience with a track record of getting things done. When I was mayor of San Antonio, we moved our local public utility. We began to shift it from coal fired plants to solar and other renewables, and also created more than 800 jobs doing that. And when I was HUD secretary, we worked on the national disaster resilience competition to invest in communities that were trying to rebuild from natural disasters in a sustainable way."
317,1,1,Castro,candidate,01:23:59,"That’s the way that we’re going to help make sure that we’re all safe in the years to come and that we combat climate change. And if I’m elected president, the first thing that I would do, like Senator Klobuchar also said, is sign an executive order recommitting us to the Paris Climate Accord so that we can [crosstalk 01:24:13] –"
318,1,1,Todd,proctor,01:24:14,"Congressman Ryan, I got a full question for you here, which is simply this. A lot of the climate plans include pricing carbon, taxing carbon in some way. This type of proposal has been tried in a few places, whether it’s Washington state where voters voted it down. You’ve had the Yellow Vest Movement. We had in Australia, one party get rejected out of fear of the cost of climate change, sort of being put on the backs of the consumer. If pricing carbon, it’s just politically impossible, how do we pay for climate mitigation?"
319,1,1,Ryan,candidate,01:24:45,"Well, there’s a variety of different ways to pay. We talk about different ways of raising revenue and I think we’ve got to build our way out of this and grow our way out of this. But let me just talk real quick to the previous question about real politics. We could talk about climate, we could talk about guns, we could talk about all of these issues that we all care about. We have a perception problem with the Democratic Party."
320,1,1,Ryan,candidate,01:25:08,"We are not connecting to the working class people in the very states that I represent in Ohio, in the industrial Midwest. We’ve lost all connection. That we have got to change the center of gravity of the Democratic Party from being coastal and elitists and Ivy League, which is the perception to somebody from the forgotten communities that have been left behind for the last 30 years, to get those workers back on our side. So we can say we’re going to build electric vehicles, we’re going to build solar panels, but if you want to beat Mitch McConnell, this better be a working class party. If you want to go into Kentucky and take his rear end out, and if you want to take Lindsay Graham out, you got to have a blue collar party that can go into the textile communities in South Carolina."
321,1,1,Ryan,candidate,01:25:55,"All I’m saying here is, if we don’t address that fundamental problem with our connection to workers, white, black, brown, gay, straight, working class people, none of this is going to get done."
322,1,1,Todd,proctor,01:26:10,Thank you very much. We’re going to keep moving [crosstalk 01:26:14] –
323,1,1,Delaney,candidate,01:26:15,I introduced the only bipartisan carbon tax bill [crosstalk 01:26:18] –
324,1,1,Todd,proctor,01:26:18,"30 seconds, go."
325,1,1,Delaney,candidate,01:26:20,"All the economists agree that a carbon pricing mechanism works. You just have to do it right. You can’t put a price on carbon, raise energy prices and not give the money back to the American people. My proposal, which is put a price on carbon, give a dividend back to the American people, it goes out one pocket back in the other, I can get that passed my first year as president with a coalition of every Democrat in the congress and the Republicans who live in coastal states. Republicans in Florida, they actually care about this issue. This has got to be our way forward if we’re actually serious about this issue."
326,1,1,Todd,proctor,01:26:54,"Thank you. Congresswoman Gabbard. We’re going to move here. One of the first things you did after launching your campaign was to issue an apology to the LGBTQ community about your past stances and statements on gay rights. After the Trump administration’s rollbacks of civil rights protections for many in that community, why should voters in that community or voters that care about this issue in general, trust you now?"
327,1,1,Gabbard,candidate,01:27:16,"Well, let me say that there is no one in our government at any level who has the right to tell any American who they should be allowed to love or who they should be allowed to marry. My record in Congress for over six years shows my commitment to fighting for LGBTQ equality. I serve on the equality caucus and recently voted for passage of the Equality Act. Maybe many people in this country can relate to the fact that I grew up in a socially conservative home held views when I was very young that I no longer hold today."
328,1,1,Gabbard,candidate,01:27:50,"I’ve served with LGBTQ service members both in training and deployed down range. I know that they would give their life for me and I would give my life for them. It is this commitment that I’ll carry through as president of the United States, recognizing that there are still people who are facing discrimination in the workplace. Still people who are unable to find a home for their families. It is this kind of discrimination that we need to address."
329,1,1,Booker,candidate,01:28:16,But it’s not enough.
330,1,1,Todd,proctor,01:28:17,"Thank you, Congresswoman."
331,1,1,Booker,candidate,01:28:18,"If I can add to this, it’s very important."
332,1,1,Todd,proctor,01:28:19,"But 30 seconds, Senator."
333,1,1,Booker,candidate,01:28:21,"Look, civil rights is some place to begin, but in the African American civil rights community, another place to focus on was to stop the lynching of African Americans. We do not talk enough about Trans Americans, especially African American Trans Americans, and the incredibly high rates of murder right now. We don’t talk enough about how many children, about 30% of LGBTQ kids, who do not go to school because of fear. It’s not enough just to be on the Equality Act, I’m an original co-sponsor. We need to have a president that will fight to protect LGBTQ Americans every single day from violence in our country."
334,1,1,Todd,proctor,01:28:57,"Thank you, Senator Booker."
335,1,1,Maddow,proctor,01:28:58,"Senator Klobuchar, let me put this to you, on the issue of civil rights and demographics, honestly, and politics. For decades, the Democratic Party has counted on African American voter turnout as step one to winning elections on a national level. Democrats are counting on the Latino community now and in the future in the same way. What have you done for black and Latino voters that should enthuse them about going to the polls for you if you’re in your party’s nominee?"
336,1,1,Klobuchar,candidate,01:29:27,"My life and my career and my work in the Senate has been about economic opportunity, and to me this means better childcare for everyone in this country. And when you want to have an economy that works, you need to have retirement that works. You need to have public schools that work. And you also need to make sure that those communities are able to get those jobs of the future, the stem jobs. In fact, Donald Trump, one of the first bills that he signed of the 34 he signed, where I was the lead Democrat… Okay, that’s a first step here, I was one that was about that. Making sure minority community members could share in those jobs."
337,1,1,Klobuchar,candidate,01:30:06,"So to me, this is about a few things. It’s about an African American woman that goes to a hospital in New Orleans, says her hands are swollen and then doctor ignores her and her baby dies. It’s about the fact that African American women make 61 cents for every $1 a white man makes. So in short, we need to one, and I will do this in my first a 100 days as president, we will work to make sure everyone can vote at this table. Everyone can vote in this country, and we will also go to the next step of criminal justice reform. Senator Booker and I, worked on that first step Act, but we should go to the second step Act, which is to help all our communities [crosstalk 01:30:45] –"
338,1,1,Maddow,proctor,01:30:45,"Senator, thank you very much. 30 seconds follow-up to you. Secretary Castro, this is a 70% Latino city here in Miami. You were the only Latino Democrat who was running this year in the presidential race. Is that enough of an answer, what Senator Klobuchar is describing there, an economic justice agenda. Is that enough to mobilize Latino voters to stand with the Democratic Party in a big way?"
339,1,1,Castro,candidate,01:31:07,"Oh, well I also think that we have to recognize racial and social justice. I was in Charleston not too long ago and I remembered that Dylann Roof went to the Mother Emanuel AME Church and he murdered nine people who were worshiping, and then he was apprehended by police without incident. Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner, and Antonio Arce?"
340,1,1,Castro,candidate,01:31:30,"I’m proud that I’m the only candidate so far that has put forward legislation that would reform our policing system in America and make sure that no matter what the color of your skin is, that you’re treated the same including Latinos who are mistreated too, oftentimes by police."
341,1,1,Maddow,proctor,01:31:45,"Secretary Castro, thank you."
342,1,1,Todd,proctor,01:31:46,"Let me go over to Lester Holt, who’s got a question, I believe a viewer question."
343,1,1,Holt,proctor,01:31:49,"I’m over here, Chuck. Thanks. We ask our voters from across the country to submit their questions to the candidates. Let me read one now. This comes from John in New York who’ve submitted this question. He asks, “Does the United States have a responsibility to protect? In the case of genocide or crimes against humanity, do we have a responsibility to intervene to protect people threatened by their governments even when atrocities do not affect American core interests?” I’d like to direct that question to Congressman O’Rourke."
344,1,1,O'Rourke,candidate,01:32:18,"John, I appreciate the question. The answer is yes, but that action should always be undertaken with allies and partners and friends. When the United States presents a United front, we have a much better chance of achieving our foreign policy aims and preventing the kind of genocide to which you refer, the kind of genocide that we saw in Rwanda, the kind of genocide we want to stop going forward."
345,1,1,O'Rourke,candidate,01:32:47,"But unfortunately under this administration, president Trump has alienated our allies and our friends and our alliances, he has diminished our standing in the world and he’s made us weaker as a country less able to confront challenges, whether it’s Iran or North Korea or Vladimir Putin in Russia, who attacked and invaded our democracy in 2016 and who president Trump has offered another invitation to do the same."
346,1,1,O'Rourke,candidate,01:33:12,"He’s embraced strongmen and dictators at the expense of the great democracies. As president, I will make sure that we live our values in our foreign policy. I will ensure that we strengthen those alliances and partnerships and friendships and meet any challenge that we face together, that makes America stronger."
347,1,1,de Blasio,candidate,01:33:31,What about the War Powers Act?
348,1,1,Maddow,proctor,01:33:32,"Congressman O’Rourke, thank you."
349,1,1,de Blasio,candidate,01:33:32,"What about the War Powers Act being a part of that equation with deep respect to the congressman? Look, we’ve learned painful lessons as Americans that we’ve gone to war without congressional authorization. Look, this is very personal for me. I know the cost of war. My Dad served in the Pacific in World War II, in the US Army, Battle of Okinawa, had half his leg blown off, and he came home with scars, both physical and emotional and he did not recover. He spiraled downward and he ultimately took his own life."
350,1,1,de Blasio,candidate,01:34:01,"That battle didn’t kill him, but that war did. And look even in the humanitarian crisis, and I think we should be ready, congressman, to intervene. God forbid there is a genocide, but not without congressional approval. Democrats and Republicans, both in the Congress have not challenged presidents, and have let them get away with running the military without the congressional approval. We learned the lesson in Vietnam, we seem to have forgotten. The decisions have to be made by the United States Congress in the name of the people."
351,1,1,Maddow,proctor,01:34:30,"I’m gong to pick up this point, and I want to put this to Congressman Ryan. Today, the Taliban claimed responsibility for killing two American service members in Afghanistan. Leaders as disparate as President Obama and president Trump have both said that they want to end US involvement in Afghanistan, but it isn’t over for America. Why isn’t it over? Why can’t presidents of very different parties and very different temperaments get us out of there, and how could you?"
352,1,1,Ryan,candidate,01:34:53,"I appreciate that question. I’ve been in Congress 17 years and 12 of those years, I’ve sat on the Armed Services Committee, the Defense Appropriations Committee, or the Armed Services Committee. And the lesson that I’ve learned over the years is that you have to stay engaged in these situations. Nobody likes it, it’s long, it’s tedious, but right now we have… I would say, we must be engaged in this. We must have our State Department engaged, we must have our military engaged to the extent they need to be, but the reality of it is this president doesn’t even have people appointed in the State Department to deal with these things. Whether we’re talking about Central America, whether we’re talking about Iran, whether we’re talking about Afghanistan, we’ve got to be completely engaged, and here’s why."
353,1,1,Ryan,candidate,01:35:37,"Because these flareups distract us from the real problems in the country. If getting a drone shot down for $130 million, because the president is distracted, that’s $130 million that we could be spending in places like Youngstown, Ohio, or Flint, Michigan, or rebuilding –"
354,1,1,Maddow,proctor,01:35:58,"Congresswoman Gabbard, I’m going to give you 30 seconds actually to jump off what he said. He described [crosstalk 01:36:04] is the problem."
355,1,1,Gabbard,candidate,01:36:04,"Is that what you will tell the parents of those two soldiers who were just killed in Afghanistan? Well, we just have to be engaged. As a soldier, I will tell you that answer is unacceptable. We have to bring our troops home from Afghanistan. We’re in a place in Afghanistan where we have lost so many lives, we’ve spent so much money, money that’s coming out of every one of our pockets, money that should be going into communities here at home, meeting the needs of the people here at home. We are no better off in Afghanistan today than we were when this war began. This is why it’s so important to have a president and commander-in-chief who knows the cost of war, and who’s ready to do the job on day one. I am ready to do that job when I walk into the [crosstalk 01:36:48] –"
356,1,1,Maddow,proctor,01:36:47,"Congresswoman, thanks."
357,1,1,Todd,proctor,01:36:51,"I’m going to go down the line here. You know what? You felt like she was referring to you. You’ll get 30 seconds, go."
358,1,1,Ryan,candidate,01:36:57,"You’re a very good man, I appreciate that."
359,1,1,Todd,proctor,01:36:57,Fair enough. I hear what you’re saying.
360,1,1,Ryan,candidate,01:36:59,"I would just say, I don’t want to be engaged, I wish we were spending all this money in places that I’ve represented that have been completely forgotten and we were rebuilding. But the reality of it is if the United States isn’t engaged, the Taliban will grow and they would have bigger, bolder, terrorist acts. We have got to have some present there [crosstalk 01:37:21] –"
361,1,1,Gabbard,candidate,01:37:21,"Taliban was there long before we came in, they’ll be there long before we leave. We cannot keep US troop deployed to Afghanistan thinking that we’re going to somehow squash this Taliban, that’s been there, that every other country that’s tried has failed."
362,1,1,Ryan,candidate,01:37:33,"I didn’t stay to squash them, when we weren’t in there, they started flying planes into our buildings. So I’m just saying right now we have an [crosstalk 01:37:43] –"
363,1,1,Gabbard,candidate,01:37:42,"Taliban didn’t attack us on 9/11, Al-Qaeda did. Al-Qaeda attacked us on 9/11, that’s why I and so many other people joined the military to go after Al-Qaeda, not Taliban."
364,1,1,Todd,proctor,01:37:53,"[crosstalk 01:37:53] times up, finish up in 10 seconds."
365,1,1,Ryan,candidate,01:37:55,"The Taliban was protecting those people who were plotting against us. All I’m saying is, if we want to go in to elections and we want to say that we got to withdraw from the world, that’s what president Trump is saying. We can’t. I would love for us to."
366,1,1,Gabbard,candidate,01:38:09,Who’s protecting Al-Qaeda right now in Saudi Arabia?
367,1,1,Todd,proctor,01:38:11,"I want to go down the line here. Finish up foreign policy, it’s a simple question. Who is the geopolitical threat to the United States? Just give me a one word answer, Congressman Delaney."
368,1,1,Delaney,candidate,01:38:23,Could you repeat the question?
369,1,1,Todd,proctor,01:38:23,Greatest geopolitical threat to the United States right now? Congressman Delaney?
370,1,1,Delaney,candidate,01:38:27,"Well, the biggest geopolitical challenge is China, but the biggest geopolitical threat, remains nuclear weapons."
371,1,1,Todd,proctor,01:38:33,Okay.
372,1,1,Delaney,candidate,01:38:34,Those are different questions.
373,1,1,Todd,proctor,01:38:36,"I totally get it. Go ahead, Governor Inslee."
374,1,1,Inslee,candidate,01:38:38,The biggest threat to the security of the United States is Donald Trump. There’s no [inaudible 01:38:42].
375,1,1,Todd,proctor,01:38:41,Congresswoman Gabbard.
376,1,1,Gabbard,candidate,01:38:41,The greatest –
377,1,1,Todd,proctor,01:38:41,Greatest geopolitical threat.
378,1,1,Gabbard,candidate,01:38:49,"The greatest threat that we face, is the fact that we were at a greater risk of nuclear war today than ever before in history."
379,1,1,Todd,proctor,01:38:55,Senator Klobuchar.
380,1,1,Klobuchar,candidate,01:38:56,"Two threats. Economic throughout China, but our major threat right now is what’s going on in the Middle East with Iran if we don’t get [crosstalk 01:39:02] –"
381,1,1,Todd,proctor,01:39:03,"Okay, try to keep it [crosstalk 01:39:04]. Slimmer than what we’ve been doing here. One or two words, O’Rourke."
382,1,1,O'Rourke,candidate,01:39:06,Our existential threat is climate change. We have to confront it before it’s too late.
383,1,1,Todd,proctor,01:39:10,Senator Warren.
384,1,1,Warren,candidate,01:39:10,Climate change.
385,1,1,Todd,proctor,01:39:12,Yeah. Senator Booker.
386,1,1,Booker,candidate,01:39:13,Nuclear proliferation and climate change.
387,1,1,Todd,proctor,01:39:14,Secretary Castro.
388,1,1,Castro,candidate,01:39:17,China and climate change.
389,1,1,Todd,proctor,01:39:19,Congressman Ryan.
390,1,1,Ryan,candidate,01:39:20,"China without a question, they’re wiping us around the world economically."
391,1,1,Todd,proctor,01:39:24,And Mr. Mayor.
392,1,1,de Blasio,candidate,01:39:26,"Russia because they’re trying to undermine our democracy and they’ve been doing a pretty damn good job with that, and we need to stop them."
393,1,1,Todd,proctor,01:39:31,"All right, well, thank you for that wide variety of answers and I mean that. No, I mean that in a… that’s what this debate is about. This is the best part of a debate like this."
394,1,1,Todd,proctor,01:39:44,"Congressman O’Rourke, special Counsel Robert Mueller’s report, outlines multiple instances of potential criminal behavior by president Trump. How Speaker Pelosi has publicly and privately resisted any move toward impeachment in the House, if the House chooses not to impeach, as president, would you do anything to address the potential crimes that were outlined in Mr. Mueller’s report?"
395,1,1,O'Rourke,candidate,01:40:09,"Yes, and I’ll tell you why."
396,1,1,Todd,proctor,01:40:12,"How, by the way, if the answer is yes?"
397,1,1,O'Rourke,candidate,01:40:14,"One of the most powerful pieces of art in the United States capital is the Trumbull painting of General George Washington resigning his commission to the Continental Congress, at the height of his power, submitting to the rule of law in the will of people. That has withstood the test of time for the last 243 years."
398,1,1,O'Rourke,candidate,01:40:33,"If we set in other precedent now that a candidate who invited the participation of a foreign power, a president who sought to obstruct the investigation into the invasion of our democracy, if we allow him to get away with this with complete impunity, then we will have set a new standard. And that is, that some people, because of the position of power and public trust that they hold, are above the law and we cannot allow that to stand."
399,1,1,O'Rourke,candidate,01:40:57,"We must begin impeachment now so that we have the facts and the truth, and we follow them as far as they go and as high up as they reach, and we saved this democracy. And if we’ve not been able to do that in this year or the year that follows in under my administration, our department of Justice will pursue these facts and ensure that there are consequences, there is accountability, and there is justice. It’s the only way that we’ll saved this country."
400,1,1,Todd,proctor,01:41:18,"Thank you, Congressman O’Rourke."
401,1,1,Maddow,proctor,01:41:22,"Congressman Delaney, because of the accountability issues that Congressman O’Rourke was just describing there, and the real political landscape in which Nancy Pelosi is saying that impeachment will not be pursued in the House, it raises the prospect and the Mueller report raises the prospect that president Trump could be prosecuted for some of those potential crimes down the line. No US president has ever been prosecuted for crimes after leaving office. Do you believe that president Trump could or should be the first?"
402,1,1,Delaney,candidate,01:41:49,I guess there’s always a first.
403,1,1,Maddow,proctor,01:41:51,Should he be [crosstalk 01:41:52] –
404,1,1,Delaney,candidate,01:41:52,"I don’t think anyone is above the law. I don’t think anyone is above the law, including the president. I support Speaker Pelosi’s decisions that she’s making in the House of Representatives right now as speaker, I think she knows more about the decision as to whether to impeach the president than any of the 2020 candidates combined."
405,1,1,Maddow,proctor,01:42:09,Conceded.
